training_iteration,training_iteration_time_s,cumulative_training_hours
873,33.163161,7.9546308213888866
874,33.138124000000005,7.963835855833331
875,33.114809,7.973034413888886
876,33.160615,7.982245695833331
877,33.133523000000004,7.99144945222222
878,33.141809,8.000655510277776
879,33.156053,8.009865524999997
880,33.172057,8.019079985277775
881,33.184815,8.028297989444441
882,33.217283,8.037525012499998
883,33.160737999999995,8.046736328611109
884,33.18396,8.055954095277775
885,33.177228,8.065169991944442
886,33.142237,8.074376168888886
887,33.163735,8.083588317499997
888,33.18195,8.09280552583333
889,33.132207,8.102008916666662
890,33.300422,8.111259033888885
891,33.343148,8.12052101944444
892,33.336098,8.129781046666663
893,33.37972,8.139053191111108
894,33.330451000000004,8.148311649722219
895,33.353487,8.157576507222219
896,33.364601,8.166844451944442
897,33.356567000000005,8.176110164999997
898,33.353926,8.185375144444441
899,33.347413,8.19463831472222
900,33.168636,8.203851824722218
901,33.159268,8.213062732499996
902,33.152669,8.222271807222219
903,33.140578,8.231477523333329
904,33.148888,8.240685547777773
905,33.130173,8.249888373611107
906,33.14397,8.25909503194444
907,33.255417,8.268332647777774
908,33.287653,8.277579218055552
909,33.318779,8.28683443444444
910,33.373635,8.296104888611108
911,33.385911,8.305378752777775
912,33.400473,8.314656661944442
913,33.410968000000004,8.323937486388886
914,33.407121,8.333217242222219
915,34.031664,8.34267048222222
916,34.015910000000005,8.352119346111108
917,33.996214,8.361562738888885
918,33.948575,8.370992898611107
919,33.986633000000005,8.380433629999995
920,33.956433,8.389865972499996
921,33.918639999999996,8.39928781694444
922,33.941719,8.408716072222218
923,33.947386,8.418145901666662
924,33.987205,8.42758679194444
925,33.399635,8.43686446833333
926,33.391503,8.446139885833329
927,33.375958,8.455410985277773
928,33.360081,8.46467767444444
929,33.323502,8.473934202777773
930,33.287400999999996,8.48318070305555
931,33.335411,8.49244053944444
932,33.283687,8.50168600805555
933,33.234511,8.510917816666662
934,33.184858999999996,8.520135833055551
935,33.152571,8.52934488055555
936,33.162069,8.538556566388884
937,33.096425,8.547750017777773
938,33.102005,8.556945019166662
939,33.077405,8.566133187222217
940,33.079487,8.575321933611106
941,33.057639,8.584504611111106
942,33.067949999999996,8.593690152777773
943,33.099638,8.602884496666661
944,33.11414,8.612082868888884
945,33.111597,8.621280534722217
946,33.131031,8.630483598888885
947,33.124072999999996,8.639684730277773
948,33.117584,8.648884059166662
949,33.118817,8.65808373055555
950,33.144385,8.667290504166662
951,33.185672,8.676508746388883
952,33.193918,8.685729279166662
953,33.197099,8.69495069555555
954,33.218834,8.70417814944444
955,33.264898,8.713418398888884
956,33.240261,8.722651804722217
957,33.286224000000004,8.73189797805555
958,33.318032,8.741152986944439
959,33.318435,8.750408107777773
960,33.338328000000004,8.759668754444439
961,33.255391,8.76890636305555
962,33.274998,8.77814941805555
963,33.249250999999994,8.787385321111106
964,33.210894,8.79661056944444
965,33.237064,8.805843087222218
966,33.241439,8.815076820277774
967,33.219987,8.82430459444444
968,33.183229,8.833522158055551
969,33.175779999999996,8.842737652499997
970,33.211234,8.851962995277773
971,33.216603000000006,8.86118982944444
972,33.215095,8.870416244722218
973,33.2329,8.879647605833329
974,33.255866000000005,8.888885346388884
975,33.258559,8.898123834999996
976,33.283896999999996,8.90736936194444
977,33.265224,8.91660970194444
978,33.268468,8.92585094305555
979,33.260347,8.935089928333328
980,33.221157,8.944318027499994
981,33.221513,8.95354622555555
982,33.210733999999995,8.96277142944444
983,33.294389,8.972019870833329
984,33.300799,8.981270092777773
985,33.227267999999995,8.99049988944444
986,33.204547,8.999723374722217
987,33.235154,9.00895536194444
988,33.23132,9.018186284166662
989,33.24102,9.02741990083333
990,33.202773,9.03664289333333
991,33.179300000000005,9.045859365555552
992,33.16903,9.055072984999995
993,33.062004,9.064256874999996
994,33.02627,9.073430838888884
995,33.020376,9.08260316555555
996,33.000286,9.091769911666661
997,33.016235,9.100941088055551
998,33.01579,9.110112140833328
999,33.000564,9.119278964166663
1000,33.01241,9.128449078055553
1001,33.036264,9.137625818055552
1002,33.054071,9.14680750444444
1003,33.071237,9.155993959166663
1004,33.053807,9.165175572222218
1005,33.072052000000006,9.17436225333333
1006,33.065613,9.183547145833328
1007,33.041137,9.19272523944444
1008,33.05368,9.201906817222216
1009,33.059455,9.211089999166662
1010,33.044965,9.220269156111106
1011,33.104218,9.229464772222219
1012,33.082473,9.238654348055553
1013,33.068623,9.247840076666662
1014,33.082313,9.257029608055552
1015,33.065762,9.26621454194444
1016,33.125718,9.275416130277774
1017,33.109033000000004,9.284613083888885
1018,33.092932,9.293805564999996
1019,33.111605000000004,9.303003233055552
1020,33.128864,9.312205695277774
1021,33.135476000000004,9.321409994166663
1022,33.11906,9.330609733055551
1023,33.125915,9.339811376111106
1024,33.149472,9.349019562777771
1025,33.152386,9.358228558888884
1026,33.136521,9.36743314805555
1027,33.134994,9.37663731305555
1028,33.170598,9.38585136805555
1029,33.159723,9.395062402222216
1030,33.139886,9.404267926111103
1031,33.122260000000004,9.41346855388888
1032,33.126786,9.422670438888881
1033,33.145009,9.431877385833324
1034,33.142533,9.44108364499999
1035,33.185386,9.450301807777768
1036,33.193527,9.459522231944435
1037,33.195059,9.468743081666657
1038,33.162896,9.477954997222213
1039,33.156595,9.487165162499991
1040,33.202375,9.496388044444435
1041,33.154889000000004,9.505597735833323
1042,33.146191,9.514805011111102
1043,33.137274,9.524009809444435
1044,33.139702,9.533215282222212
1045,33.170029,9.542429179166657
1046,33.137439,9.551634023333323
1047,33.139968,9.560839569999992
1048,33.142814,9.570045907222212
1049,33.155842,9.579255863333325
1050,33.156658,9.588466046111103
1051,33.153442000000005,9.597675335555547
1052,33.156566,9.606885492777769
1053,33.139269999999996,9.616090845555547
1054,33.122938999999995,9.625291661944436
1055,33.086624,9.634482390833325
1056,33.073502999999995,9.643669474999992
1057,33.072018,9.65285614666666
1058,33.095354,9.662049300555546
1059,33.082614,9.671238915555547
1060,33.078143,9.680427288611101
1061,33.125443,9.689628800555544
1062,33.158719,9.698839555833322
1063,33.156621,9.708049728333323
1064,33.154383,9.717259279166656
1065,33.205858,9.726483128611102
1066,33.206099,9.735707044999991
1067,33.206153,9.74493097638888
1068,33.202537,9.754153903333323
1069,33.218163,9.763381170833323
1070,33.240505,9.772614644444435
1071,33.210338,9.781839738333323
1072,33.179474,9.791056258888878
1073,33.206627,9.800280321944433
1074,33.229817000000004,9.809510826666655
1075,33.214417000000005,9.8187370536111
1076,33.271513,9.827979140555545
1077,33.276332000000004,9.8372225661111
1078,33.260873,9.846461697499988
1079,33.2632,9.855701475277767
1080,33.271761,9.864943631111101
1081,33.2556,9.874181297777767
1082,33.254292,9.8834186011111
1083,33.248211000000005,9.892654215277766
1084,33.242174,9.901888152499987
1085,33.215522,9.911114686388876
1086,33.17367,9.920329594722208
1087,33.171216,9.929543821388876
1088,33.168235,9.938757219999987
1089,33.183552000000006,9.94797487333332
1090,33.146626,9.957182269444433
1091,33.151603,9.966391048055543
1092,33.169322,9.975604748611099
1093,33.17122,9.984818976388876
1094,33.214797,9.994045308888875
1095,33.209811,10.003270256388875
1096,33.21561,10.012496814722208
1097,33.233275,10.021728279999987
1098,33.264046,10.030968292777763
1099,33.316569,10.040222895277765
1100,33.29265,10.049470853611098
1101,33.30814,10.05872311472221
1102,33.305295,10.067974585555543
1103,33.307066,10.07722654833332
1104,33.320795,10.086482324722208
1105,33.309713,10.095735022777765
1106,33.300515,10.104985165833321
1107,33.299197,10.114234942777767
1108,33.343591,10.123497051388876
1109,33.300616000000005,10.132747222499988
1110,33.322230000000005,10.142003397499987
1111,33.311328,10.151256544166655
1112,33.300272,10.160506619722211
1113,33.327123,10.169764153888877
1114,33.302301,10.179014793055545
1115,33.290212,10.188262074166657
1116,33.277635000000004,10.197505861666656
1117,33.255255,10.206743432499989
1118,33.233554,10.215974975277765
1119,33.244663,10.225209603888876
1120,33.243766,10.234443983333321
1121,33.26253500000001,10.243683576388877
1122,33.276697,10.252927103333322
1123,33.300076999999995,10.26217712472221
1124,33.264542999999996,10.271417275555542
1125,33.268224000000004,10.280658448888877
1126,33.297237,10.289907681388875
1127,33.36781,10.299176517499989
1128,33.361757,10.308443672222209
1129,33.333735999999995,10.31770304333332
1130,33.31544,10.326957332222209
1131,33.309082000000004,10.336209854999987
1132,33.311496,10.345463048333322
1133,33.31527,10.354717289999988
1134,33.333456,10.36397658333332
1135,33.3405,10.37323783333332
1136,33.326116999999996,10.382495088055542
1137,33.296178999999995,10.391744026666652
1138,33.266398,10.400984692777763
1139,33.284644,10.410230427222208
1140,33.356592,10.419496147222207
1141,33.338624,10.428756876111096
1142,33.38311,10.438029962222208
1143,33.319517999999995,10.447285383888874
1144,33.302309,10.456536025277762
1145,33.322694000000006,10.465792329166652
1146,33.336881,10.475052573888876
1147,33.305854,10.484304199999986
1148,33.749066,10.49367894055554
1149,33.776472999999996,10.50306129416665
1150,33.709816,10.512425131944429
1151,33.727434,10.521793863611096
1152,33.675849,10.531148266111096
1153,33.674647,10.540502334722207
1154,33.722675,10.549869744444429
1155,33.700169,10.559230902499985
1156,33.682898,10.56858726305554
1157,33.675949,10.577941693333317
1158,33.238938000000005,10.587174731666652
1159,33.21724,10.596401742777761
1160,33.21097,10.605627012222206
1161,33.245615,10.614861905277762
1162,33.237660000000005,10.624094588611095
1163,33.2569,10.633332616388872
1164,33.246019999999994,10.642567621944428
1165,33.227389,10.651797452222205
1166,33.277788,10.661041282222206
1167,33.339414,10.670302230555539
1168,33.390226000000006,10.679577293333319
1169,33.380644999999994,10.688849694722206
1170,33.389667,10.698124602222206
1171,33.345457,10.707387229166653
1172,33.345097,10.716649756111096
1173,33.365528,10.72591795833332
1174,33.328904,10.735175987222208
1175,33.349675000000005,10.744439785833318
1176,33.292045,10.753687576111098
1177,33.251988,10.76292423944443
1178,33.232446,10.772155474444432
1179,33.205042,10.78137909722221
1180,33.21111,10.790604405555543
1181,33.225595999999996,10.799833737777764
1182,33.234845,10.809065639166652
1183,33.244489,10.81830021944443
1184,33.258019999999995,10.827538558333318
1185,33.25597,10.836776327777763
1186,33.258222,10.846014722777761
1187,33.307141,10.855266706388871
1188,33.285253,10.864512609999984
1189,33.320177,10.873768214722206
1190,33.321042999999996,10.883024059999984
1191,33.320021999999994,10.89227962166665
1192,33.377250999999994,10.901551080277763
1193,33.359705000000005,10.910817664999986
1194,33.377279,10.920089131388874
1195,33.366761,10.929357676111096
1196,33.385529999999996,10.938631434444428
1197,33.372983999999995,10.947901707777762
1198,33.359493,10.957168233611096
1199,33.344248,10.966430524722208
1200,33.342931,10.975692449999986
1201,33.33216,10.984951383333318
1202,33.339403,10.994212328611097
1203,33.325683,11.003469462777764
1204,33.312934,11.012723055555542
1205,33.309112,11.021975586666652
1206,33.301152,11.031225906666654
1207,33.271988,11.040468125555542
1208,33.278513,11.04971215694443
1209,33.309123,11.058964691111097
1210,33.313854,11.06821853944443
1211,33.331968,11.07747741944443
1212,33.333745,11.086736793055541
1213,33.339254999999994,11.095997697222208
1214,33.413934999999995,11.105279345833319
1215,33.434037,11.114566578333319
1216,33.441678,11.123855933333319
1217,33.475428,11.133154663333318
1218,33.486346,11.142456426111096
1219,33.462061,11.15175144305554
1220,33.448891,11.161042801666651
1221,33.421951,11.170326676944427
1222,33.416197999999994,11.17960895416665
1223,33.414516000000006,11.188890764166649
1224,33.324723,11.198147631666648
1225,33.318097,11.207402658611093
1226,33.318515,11.21665780166665
1227,33.316593999999995,11.225912411111095
1228,33.325218,11.235169416111093
1229,33.327468,11.244427046111095
1230,33.34679,11.253690043333318
1231,33.402896999999996,11.262968625833318
1232,33.351809,11.272233017222206
1233,33.358715,11.281499326944429
1234,33.365195,11.29076743666665
1235,33.409063,11.300047731944428
1236,33.446981,11.309338559999984
1237,33.396479,11.318615359722207
1238,33.389513,11.32789022444443
1239,33.385005,11.337163836944429
1240,33.402398,11.346442280833317
1241,33.381391,11.35571488944443
1242,33.359702,11.36498147333332
1243,33.359875,11.374248105277763
1244,33.362337,11.383515421111097
1245,33.308594,11.39276780833332
1246,33.314891,11.40202194472221
1247,33.306343,11.411273706666652
1248,33.305564,11.420525252222209
1249,33.320207,11.429780865277763
1250,33.345470999999996,11.439043496111097
1251,33.369612000000004,11.448312832777765
1252,33.394109,11.457588974166653
1253,33.394943,11.466865347222209
1254,33.400657,11.476143307499985
1255,33.432198,11.485430029166652
1256,33.44339299999999,11.494719860555541
1257,33.471925000000006,11.504017617499986
1258,33.470386,11.513314946944432
1259,33.438015,11.52260328444443
1260,33.418997000000005,11.531886339166654
1261,33.383558,11.54115954972221
1262,33.360262000000006,11.550426289166655
1263,33.369994,11.559695731944432
1264,33.367837,11.568964575555542
1265,33.378553,11.57823639583332
1266,33.325430999999995,11.587493459999987
1267,33.300449,11.59674358472221
1268,33.271093,11.605985554999988
1269,33.292572,11.615233491666654
1270,33.294138,11.62448186333332
1271,33.302437,11.633732540277764
1272,33.32073200000001,11.642988299166653
1273,33.296833,11.65223741944443
1274,33.296026,11.661486315555544
1275,33.308357,11.670738636944433
1276,33.288161,11.679985348333322
1277,33.28542899999999,11.689231300833322
1278,33.294654,11.698479815833322
1279,33.314644,11.707733883611098
1280,33.273392,11.716976492499988
1281,33.266451,11.726217173333323
1282,33.251537,11.735453711388876
1283,33.241836000000006,11.74468755472221
1284,33.27254,11.753929926944432
1285,33.245254,11.76316471972221
1286,33.230261,11.772395347777765
1287,33.256495,11.781633263055543
1288,33.257869,11.790871559999989
1289,33.242096,11.800105475555544
1290,33.254424,11.809342815555544
1291,33.251109,11.81857923472221
1292,33.241586000000005,11.827813008611097
1293,33.245919,11.837047986111097
1294,33.228829,11.846278216388875
1295,33.192714,11.855498414722208
1296,33.233261,11.864729876111097
1297,33.201251,11.87395244583332
1298,33.293017,11.883200506111098
1299,33.271661,11.892442634166652
1300,33.261297,11.90168188333332
1301,33.233136,11.910913309999986
1302,33.274031,11.920156096388876
1303,33.309563000000004,11.929408752777764
1304,33.2595,11.938647502777766
1305,33.268659,11.947888796944431
1306,33.273194000000004,11.957131350833322
1307,33.357307999999996,11.96639726972221
1308,33.293996,11.975645601944432
1309,33.345214999999996,11.984908161666654
1310,33.329266000000004,11.9941662911111
1311,33.812919,12.0035587686111
1312,33.790935,12.012945139444433
1313,33.757565,12.022322240833322
1314,33.779858,12.03170553472221
1315,33.819474,12.041099833055545
1316,33.820586000000006,12.050494440277769
1317,33.725823,12.059862724444434
1318,33.734738,12.069233484999991
1319,33.67625,12.078587998888878
1320,33.709545,12.087951761388878
1321,33.27265,12.097194164166655
1322,33.269433,12.106435673333323
1323,33.262572,12.115675276666655
1324,33.257112,12.124913363333322
1325,33.222559000000004,12.134141851944433
1326,33.215621,12.143368413333324
1327,33.225868999999996,12.152597821388879
1328,33.180038,12.1618144986111
1329,33.179007,12.171030889444435
1330,33.188443,12.180249901388878
1331,33.186555999999996,12.189468389166656
1332,33.231756999999995,12.198699432777767
1333,33.231069000000005,12.207930285277769
1334,33.251017,12.21716667888888
1335,33.303041,12.226417523611103
1336,33.287645,12.235664091666656
1337,33.321754,12.244920134444433
1338,33.337061,12.254180429166656
1339,33.375442,12.263451385277765
1340,33.388642999999995,12.27272600833332
1341,33.363074,12.281993528888876
1342,33.304014,12.291244643888877
1343,33.306132,12.300496347222209
1344,33.295943,12.309745220277764
1345,33.275535000000005,12.31898842444443
1346,33.267283000000006,12.328229336388876
1347,33.248832,12.33746512305554
1348,33.255874000000006,12.34670286583332
1349,33.228707,12.35593306222221
1350,33.214754,12.365159382777765
1351,33.207471,12.374383680277765
1352,33.252492,12.383620483611098
1353,33.259008,12.392859096944433
1354,33.297184,12.402108314722211
1355,33.326809000000004,12.411365761666655
1356,33.344943,12.42062824583332
1357,33.357679,12.429894267777765
1358,33.359263,12.439160729722209
1359,33.359885000000006,12.44842736444443
1360,33.378646999999994,12.457699210833319
1361,33.374513,12.466969908888876
1362,33.389120000000005,12.476244664444431
1363,33.403669,12.485523461388874
1364,33.394436,12.494799693611098
1365,33.357406000000005,12.50406563972221
1366,33.372572,12.513335798611099
1367,33.363801,12.5226035211111
1368,33.360186999999996,12.53187023972221
1369,33.405606,12.54114957472221
1370,33.376739,12.550420891111099
1371,33.389451,12.559695738611099
1372,33.335438,12.568955582499989
1373,33.321045,12.57821142833332
1374,33.323055000000004,12.587467832499987
1375,33.285556,12.596713820277767
1376,33.261503,12.605953126666655
1377,33.234162,12.615184838333322
1378,33.23951,12.624418035555545
1379,33.235532,12.633650127777766
1380,33.249197,12.642886015833321
1381,33.221892999999994,12.652114319444433
1382,33.216122000000006,12.661341019999988
1383,33.263591,12.670580906388878
1384,33.261141,12.679820112222211
1385,33.257293,12.689058249166656
1386,33.250381000000004,12.6982944661111
1387,33.259739,12.70753328249999
1388,33.263943,12.716773266666655
1389,33.309671,12.726025953055546
1390,33.292500999999994,12.735273869999991
1391,33.336117,12.74453390249999
1392,33.370802000000005,12.753803569722212
1393,33.410109,12.763084155555545
1394,33.415635,12.772366276388878
1395,33.428281999999996,12.781651910277766
1396,33.457048,12.79094553472221
1397,33.507849,12.800253270555544
1398,33.524257,12.809565564166654
1399,33.452809,12.818858011111098
1400,33.454466000000004,12.828150918333321
1401,33.460054,12.837445377777767
1402,33.456534,12.846738859444432
1403,33.414277999999996,12.85602060333332
1404,33.407008999999995,12.865300328055543
1405,33.409799,12.874580827777766
1406,33.383328999999996,12.883853974722209
1407,33.343646,12.893116098611099
1408,33.353443,12.902380943888877
1409,34.011677000000006,12.911828631944433
1410,34.004658000000006,12.921274370277766
1411,33.985641,12.9307148261111
1412,34.023398,12.940165769999988
1413,34.041862,12.949621842777765
1414,34.049517,12.95908004194443
1415,34.09135,12.968549861388876
1416,34.134356,12.978031626944432
1417,34.173811,12.98752435222221
1418,34.274177,12.997044956944432
1419,33.658817000000006,13.006394628333322
1420,33.675144,13.01574883499999
1421,33.676222,13.0251033411111
1422,33.646001,13.03444945249999
1423,33.620669,13.043788527222214
1424,33.595747,13.053120679166657
1425,33.553989,13.062441231666657
1426,33.513663,13.07175058249999
1427,33.541942999999996,13.081067788888877
1428,33.499383,13.090373173055545
1429,33.48405,13.099674298055545
1430,33.451728,13.108966444722212
1431,33.441120000000005,13.118255644722213
1432,33.471975,13.127553415555546
1433,33.433881,13.136840604722211
1434,33.42995,13.146126701944434
1435,33.450428,13.155418487499988
1436,33.441643,13.164707832777765
1437,33.451172,13.173999824999987
1438,33.361606,13.183266937777764
1439,33.383335,13.192540086388876
1440,33.405775,13.20181946833332
1441,33.401917999999995,13.211097778888876
1442,33.394457,13.220374016944433
1443,33.382275,13.2296468711111
1444,33.394487999999996,13.238923117777766
1445,33.448813,13.248214454722211
1446,33.449037,13.257505853888878
1447,33.399658,13.266783536666656
1448,33.370955,13.276053246388878
1449,33.298922,13.285302946944434
1450,33.302783000000005,13.294553719999989
1451,33.298859,13.303803403055545
1452,33.289631,13.313050522777768
1453,33.304938,13.322301894444434
1454,33.276881,13.33154547249999
1455,33.224025999999995,13.340774368611102
1456,33.291739,13.35002207388888
1457,33.308307,13.359274381388879
1458,33.317959,13.36852936999999
1459,33.321578,13.37778536388888
1460,33.29965,13.387035266666658
1461,33.292876,13.39628328777777
1462,33.285811,13.40552934638888
1463,33.264067000000004,13.41476936499999
1464,33.265674,13.424009829999992
1465,33.248047,13.433245398611103
1466,33.206804,13.442469510833325
1467,33.185652999999995,13.45168774777777
1468,33.231858,13.460918819444437
1469,33.216408,13.470145599444436
1470,33.211146,13.47937091777777
1471,33.404209,13.488649864722214
1472,33.401423,13.49792803777777
1473,33.421087,13.507211673055549
1474,33.422948,13.516495825277772
1475,33.421258,13.52577950805555
1476,33.414666,13.535061359722215
1477,33.420421000000005,13.544344809999995
1478,33.414733999999996,13.55362668055555
1479,33.439454,13.562915417777772
1480,33.447987999999995,13.572206525555549
1481,33.27082,13.581448419999992
1482,33.325126,13.590705399444438
1483,33.341226999999996,13.599966851388881
1484,33.373839999999994,13.609237362499993
1485,33.402514000000004,13.618515838611104
1486,33.412404,13.627797061944438
1487,33.406269,13.637076581111105
1488,33.411558,13.646357569444438
1489,33.394943,13.655633942499994
1490,33.455237000000004,13.664927063888882
1491,33.4735,13.674225258333328
1492,33.437552000000004,13.683513467222218
1493,33.436375999999996,13.692801349444439
1494,33.407387,13.702081179166662
1495,33.398124,13.711358435833327
1496,33.405605,13.72063777055555
1497,33.448972000000005,13.72992915166666
1498,33.408949,13.73920941527777
1499,33.417750999999996,13.748492123888882
1500,33.372017,13.757762128611105
1501,33.363282,13.767029706944438
1502,33.35675,13.776295470833325
1503,33.342383,13.785557243888883
1504,33.364647,13.794825201388884
1505,33.383111,13.804098287777773
1506,33.392271,13.813373918611106
1507,33.349176,13.822637578611106
1508,33.376064,13.831908707499993
1509,33.373396,13.841179095277772
1510,33.360844,13.850445996388885
1511,33.390866,13.85972123694444
1512,33.354363,13.868986337777773
1513,33.36804,13.878255237777774
1514,33.36642,13.887523687777772
1515,33.351454,13.896787980555551
1516,33.360862999999995,13.90605488694444
1517,33.339701,13.915315914999995
1518,33.312852,13.924569484999997
1519,33.341284,13.933830952777775
1520,33.355516,13.943096373888887
1521,33.377862,13.95236800222222
1522,33.394391999999996,13.96164422222222
1523,33.395454,13.97092073722222
1524,33.398716,13.980198158333332
1525,33.386911,13.989472300277777
1526,33.393355,13.998748232222223
1527,33.834311,14.008146651944443
1528,33.871143,14.017555302777776
1529,33.896527,14.02697100472222
1530,33.911798000000005,14.036390948611109
1531,33.905094,14.045809030277777
1532,33.889317999999996,14.055222729722221
1533,33.875434999999996,14.064632572777777
1534,33.882103,14.074044268055555
1535,33.938531000000005,14.083471637777778
1536,33.903792,14.092889357777777
1537,33.490369,14.102192238055554
1538,33.45866,14.111486310277776
1539,33.401111,14.120764396666665
1540,33.446678,14.130055140555553
1541,33.382337,14.139328011944443
1542,33.377582000000004,14.1485995625
1543,33.406678,14.157879195277777
1544,33.407117,14.16715895
1545,33.380951,14.176431436388889
1546,33.363307999999996,14.185699021944444
1547,33.347464,14.194962206388889
1548,33.368281,14.204231173333334
1549,33.377919999999996,14.213502817777778
1550,33.356117,14.222768405833333
1551,33.414601000000005,14.232050239444444
1552,33.457385,14.2413439575
1553,33.452971,14.250636449444444
1554,33.459664,14.259930800555555
1555,33.471377999999994,14.269228405555555
1556,33.496036999999994,14.278532860277778
1557,33.494441,14.287836871666666
1558,33.476827,14.297135990277779
1559,33.491443,14.306439168888888
1560,33.481455000000004,14.315739573055556
1561,33.445282,14.325029929166668
1562,33.397997000000004,14.334307150555556
1563,33.396387000000004,14.343583924722223
1564,33.42003,14.35286726638889
1565,33.374762000000004,14.362138033611112
1566,33.37249,14.371408169722223
1567,33.372014,14.380678173611113
1568,33.383360999999994,14.389951329444445
1569,33.436855,14.399239344722224
1570,33.407866,14.408519307500002
1571,33.456485,14.417812775555557
1572,33.496117,14.427117252500002
1573,33.467523,14.43641378666667
1574,33.460619,14.445708403055558
1575,33.465807,14.455004460555557
1576,33.459693,14.464298819722224
1577,33.480411999999994,14.473598934166667
1578,33.493627999999994,14.482902719722222
1579,33.46886,14.492199625277777
1580,33.456475,14.501493090555556
1581,33.412936,14.510774461666667
1582,33.409538999999995,14.520054889166667
1583,33.482366999999996,14.529355546666666
1584,33.494799,14.538659657499998
1585,33.50936,14.547967813055553
1586,33.50739,14.557275421388887
1587,33.487685,14.56657755611111
1588,33.5492,14.575896778333332
1589,33.516259,14.585206850277777
1590,33.560909,14.594529325
1591,33.562659,14.603852285833334
1592,33.553290000000004,14.613172644166667
1593,33.53217,14.622487135833333
1594,33.492521999999994,14.631790614166666
1595,33.485913000000004,14.641092256666667
1596,33.489197,14.650394811388889
1597,33.499131,14.659700125555554
1598,33.488475,14.669002479722222
1599,33.485721,14.678304068888886
1600,33.456536,14.687597551111109
1601,33.443582,14.696887434999997
1602,33.464738,14.706183195555553
1603,33.472629999999995,14.71548114833333
1604,33.454723,14.724774126944443
1605,33.469777,14.73407128722222
1606,33.475968,14.743370167222219
1607,33.505483,14.75267724583333
1608,33.432466999999995,14.76196404222222
1609,33.471686,14.771261732777774
1610,33.479748,14.780561662777775
1611,34.079330999999996,14.790028143611107
1612,34.084872000000004,14.799496163611106
1613,34.034259,14.80895012444444
1614,34.07419,14.818415177222217
1615,34.055765,14.82787511194444
1616,34.068364,14.837338546388883
1617,34.066517999999995,14.846801468055551
1618,34.1232,14.856280134722217
1619,34.11306,14.865755984722218
1620,34.124443,14.875234996666663
1621,33.564879999999995,14.88455857444444
1622,33.582665,14.893887092499996
1623,33.653424,14.90323526583333
1624,33.654012,14.912583602499994
1625,33.656053,14.921932506111105
1626,33.688199,14.93129033916666
1627,33.664697,14.940641643888883
1628,33.620337,14.949980626388882
1629,33.675419999999995,14.959334909722216
1630,33.711517,14.968699219999994
1631,33.710455,14.978063235277773
1632,33.661057,14.987413528888883
1633,33.625252999999994,14.996753876944439
1634,33.608724,15.006089633611104
1635,33.626109,15.015430219444436
1636,33.570693,15.024755411944437
1637,33.564121,15.034078778888881
1638,33.603260999999996,15.043413018055547
1639,33.534127999999995,15.052728053611103
1640,33.499838000000004,15.06203356416666
1641,33.480199999999996,15.071333619722214
1642,33.479836000000006,15.08063357416666
1643,33.506772,15.089941010833325
1644,33.505148999999996,15.099247996666659
1645,33.494870999999996,15.108552127499992
1646,33.525143,15.117864667222214
1647,33.538696,15.12718097166666
1648,33.586589,15.136510579722215
1649,33.622711,15.14585022166666
1650,33.599783,15.155183494722214
1651,33.631767999999994,15.164525652499993
1652,33.674735999999996,15.173879745833327
1653,33.625389000000006,15.18322013166666
1654,33.610467,15.192556372499993
1655,33.577428999999995,15.201883436111103
1656,33.559672,15.211205567222216
1657,33.581103999999996,15.220533651666658
1658,33.504419999999996,15.229840434999991
1659,33.489281999999996,15.239143013333326
1660,33.514184,15.248452508888882
1661,33.478765,15.257752165833326
1662,33.544564,15.26707010027777
1663,33.614819000000004,15.276407549999993
1664,33.635232,15.285750669999993
1665,33.646345000000004,15.295096876944438
1666,33.678796999999996,15.304452098333327
1667,33.698428,15.313812772777773
1668,33.698428,15.323173447222217
1669,33.825347,15.33256937694444
1670,33.810275999999995,15.341961120277773
1671,33.848572999999995,15.351363501666661
1672,33.746923,15.36073764694444
1673,33.710896,15.370101784722216
1674,33.740468,15.37947413694444
1675,33.77052,15.38885483694444
1676,33.788978,15.39824066416666
1677,33.733208,15.407610999722214
1678,34.442642,15.417178400277772
1679,34.42228,15.426740144722215
1680,34.429952,15.43630402027777
1681,34.422407,15.445865799999993
1682,34.457954,15.45543745388888
1683,34.442311000000004,15.46500476249999
1684,34.467386,15.47457903638888
1685,34.482942,15.48415763138888
1686,34.475815000000004,15.493734246666657
1687,34.52035,15.503323232777769
1688,33.700493,15.512684480833322
1689,33.686288999999995,15.522041783333322
1690,33.698635,15.531402515277767
1691,33.704377,15.540764842222211
1692,33.665499000000004,15.550116369722213
1693,33.664753,15.55946768999999
1694,33.595249,15.5687997036111
1695,33.59416,15.578131414722211
1696,33.602956,15.587465569166657
1697,33.574542,15.596791830833324
1698,33.579440000000005,15.606119453055546
1699,33.590779000000005,15.61545022499999
1700,33.585113,15.624779423055546
1701,33.600023,15.634112762777768
1702,33.626363,15.643453419166658
1703,33.635768,15.652796688055547
1704,33.686587,15.662154073333323
1705,33.716447,15.671519753055545
1706,33.677429,15.680874594444434
1707,33.661686,15.690225062777769
1708,33.67409,15.699578976666658
1709,33.693251,15.708938213055545
1710,33.736286,15.7183094036111
1711,33.712705,15.727674043888877
1712,33.724426,15.737041939999989
1713,33.708957999999996,15.746405539444435
1714,33.673057,15.755759166388879
1715,33.657650000000004,15.765108513611102
1716,33.656981,15.77445767499999
