training_iteration,training_iteration_time_s,cumulative_training_hours,number_of_agents
684,56.52451799999999,5.900229679166666,3.32
685,56.522597000000005,5.915930400555555,3.34
686,56.471678999999995,5.931616978055555,3.38
687,56.485932,5.947307514722222,3.39
688,56.171253,5.962910640555555,3.41
689,56.090765,5.97849140861111,3.41
690,55.891988,5.994016960833332,3.45
691,55.86777,6.009535785833333,3.48
692,55.85696,6.025051608055556,3.51
693,55.848528,6.040565088055555,3.53
694,56.017832000000006,6.056125596944444,3.54
695,56.003388,6.071682093611111,3.55
696,55.87334,6.087202465833333,3.56
697,55.851739,6.102716837777778,3.59
698,55.978945,6.118266544722222,3.6
699,56.028779,6.133830094444444,3.63
700,56.096564,6.149412473333333,3.64
701,55.997412,6.16496731,3.64
702,56.025928,6.180530067777777,3.66
703,56.548516000000006,6.196237988888888,3.71
704,56.371947999999996,6.211896863333332,3.72
705,56.354529,6.227550899166666,3.73
706,56.393952,6.243215885833332,3.74
707,56.386936999999996,6.258878923888887,3.75
708,56.325683,6.274524946944443,3.77
709,56.401970999999996,6.29019216111111,3.78
710,56.36576,6.305849316666665,3.79
711,56.501561,6.321544194722221,3.84
712,56.463754,6.337228570833332,3.85
713,55.88603500000001,6.352752469444443,3.87
714,55.920238,6.368285868888887,3.88
715,56.029458,6.383849607222221,3.9
716,56.164372,6.399450821666665,3.91
717,56.158822,6.4150504944444435,3.93
718,56.298038999999996,6.43068883861111,3.94
719,56.326598,6.446335115833333,3.95
720,56.439502,6.462012755277777,3.95
721,56.384686,6.477675168055555,3.96
722,56.448067,6.493355186666666,3.97
723,56.510833,6.509052640277778,3.98
724,56.689716999999995,6.52479978388889,3.98
725,56.692578999999995,6.5405477224999995,3.98
726,56.773716,6.556318199166666,3.98
727,56.895841999999995,6.572122599722222,3.98
728,56.877416,6.587921881944444,3.99
729,56.928473,6.603735346666666,3.99
730,56.972434,6.619561022777778,3.99
731,57.182319,6.635445000277778,4.0
732,57.160804,6.651323001388889,4.0
733,57.301769,6.667240159444445,4.0
734,57.182856,6.683124286111111,4.0
735,57.238856,6.699023968333333,4.0
736,57.273248,6.714933203888889,4.0
737,57.334911,6.730859568055556,4.0
738,57.362259,6.74679352888889,4.0
739,57.363642999999996,6.762727874166668,4.0
740,57.346227,6.778657381666667,4.0
741,57.387373,6.794598318611112,4.0
742,57.551610000000004,6.8105848769444455,4.0
743,57.480712,6.82655174138889,4.0
744,57.55985,6.842540588611112,4.0
745,57.576269999999994,6.858533996944446,4.0
746,57.581965,6.874528987222225,4.0
747,57.53536,6.890511031666669,4.0
748,57.48585,6.906479323333336,4.0
749,57.246943,6.922381251944446,4.0
750,56.95247,6.938201382500003,4.0
751,56.593985,6.953921933888891,4.0
752,56.24803,6.969546386666669,4.0
753,56.048619,6.985115447500002,4.0
754,55.768454,7.000606684722225,4.0
755,55.522718,7.016029661944446,4.0
756,55.227129999999995,7.031370531388891,4.0
757,54.953702,7.046635448611113,4.0
758,54.841686,7.06186925027778,4.0
759,54.837726,7.077101951944447,4.0
760,54.947443,7.092365130555558,4.0
761,54.9483,7.107628547222225,4.0
762,55.053154,7.122921090000003,4.0
763,55.053625,7.138213763611114,4.0
764,55.120286,7.15352495416667,4.0
765,55.162327,7.1688478227777805,4.0
766,55.151601,7.184167711944448,4.0
767,55.22507100000001,7.199508009444448,4.0
768,55.211021,7.21484440416667,4.0
769,55.26931,7.230196990277781,4.0
770,55.221646,7.245536336388892,4.0
771,55.276539,7.260890930555559,4.0
772,55.236045,7.276234276388893,4.0
773,55.274708,7.291588361944449,4.0
774,55.238330000000005,7.306932342500004,4.0
775,55.25778,7.322281725833337,4.0
776,55.329803,7.33765111555556,4.0
777,55.315648,7.3530165733333375,4.0
778,55.326755,7.368385116388892,4.0
779,55.236987,7.3837287238888925,4.0
780,55.231796,7.399070889444448,4.0
781,55.17414,7.414397039444448,4.0
782,55.185281,7.429726284166669,4.0
783,55.163027,7.445049347222224,4.0
784,55.164437,7.460372801944446,4.0
785,55.127998,7.475686134722224,4.0
786,55.076980000000006,7.490985295833336,4.0
787,55.070874,7.5062827608333365,4.0
788,55.020008000000004,7.5215660963888915,4.0
789,55.071404,7.536863708611113,4.0
790,55.071502,7.552161348055558,4.0
791,55.101697,7.567467375000001,4.0
792,55.109138,7.58277546888889,4.0
793,55.203306,7.598109720555557,4.0
794,55.236683,7.613453243611112,4.0
795,55.218328,7.628791668055556,4.0
796,55.263827,7.644142731111112,4.0
797,55.229468999999995,7.659484250277779,4.0
798,55.269892,7.674836998055556,4.0
799,55.251249,7.690184567222223,4.0
800,55.274559,7.70553861138889,4.0
801,55.245338000000004,7.720884538611113,4.0
802,55.234839,7.736227549444447,4.0
803,55.158325,7.751549306388891,4.0
804,55.109666,7.766857546944447,4.0
805,55.158212,7.782179272500001,4.0
806,55.311161,7.797543483888891,4.0
807,55.672363,7.813008029166669,4.0
808,55.896004999999995,7.828534697222224,4.0
809,56.231848,7.844154655000002,4.0
810,56.523357000000004,7.859855587500002,4.0
811,56.896332,7.875660124166668,4.0
812,57.259391,7.891565510555557,4.0
813,57.501724,7.907538211666669,4.0
814,57.785864000000004,7.923589840555558,4.0
815,58.140729,7.939740043055558,4.0
816,58.265617,7.955924936666669,4.0
817,58.368728000000004,7.972138472222225,4.0
818,58.531926,7.988397340555558,4.0
819,58.492357000000005,8.004645217500002,4.0
820,58.546189,8.02090804777778,4.0
821,58.520688,8.037163794444448,4.0
822,58.561473,8.053430870277781,4.0
823,58.663817,8.069726375000004,4.0
824,58.704711,8.08603323916667,4.0
825,58.619367,8.10231639666667,4.0
826,58.637038999999994,8.118604463055558,4.0
827,58.463646999999995,8.134844365000003,4.0
828,58.377345999999996,8.151060294444449,4.0
829,58.417145,8.16728727916667,4.0
830,58.357811999999996,8.183497782500003,4.0
831,58.435211,8.199729785555558,4.0
832,58.353080999999996,8.215938974722226,4.0
833,58.216622,8.232110258611113,4.0
834,58.235902,8.248286898055559,4.0
835,58.291306,8.264478927500003,4.0
836,58.318872999999996,8.280678614444447,4.0
837,58.388874,8.296897746111114,4.0
838,58.536049,8.313157759722225,4.0
839,59.01098,8.329549698611114,4.0
840,59.132504,8.34597539416667,4.0
841,59.131963000000006,8.362400939444447,4.0
842,59.150866,8.378831735555558,4.0
843,59.367122,8.39532260277778,4.0
844,59.386462,8.411818842222225,4.0
845,59.392084000000004,8.428316643333336,4.0
846,59.412743999999996,8.444820183333336,4.0
847,59.446435,8.461333081944447,4.0
848,59.256514,8.477793224722225,4.0
849,58.834972,8.494136272500002,4.0
850,58.90542,8.51049888916667,4.0
851,58.897999000000006,8.526859444444447,4.0
852,58.857882,8.543208856111114,4.0
853,58.815075,8.559546376944446,4.0
854,58.849905,8.57589357277778,4.0
855,58.780787,8.59222156916667,4.0
856,58.800942000000006,8.608555164166669,4.0
857,58.835699,8.624898413888891,4.0
858,58.95515,8.641274844444448,4.0
859,59.119103,8.657696817500003,4.0
860,58.974116,8.674078516388892,4.0
861,58.86671,8.69043038027778,4.0
862,58.889423,8.706788553333336,4.0
863,58.809509,8.723124528055559,4.0
864,58.826,8.739465083611114,4.0
865,58.984523,8.755849673333337,4.0
866,58.988012000000005,8.772235232222226,4.0
867,59.076485999999996,8.788645367222227,4.0
868,59.063684,8.805051946111115,4.0
869,59.033654000000006,8.821450183333337,4.0
870,59.006003,8.837840739722225,4.0
871,58.970855,8.854221532777782,4.0
872,58.722819,8.870533426944448,4.0
873,58.414262,8.886759610833336,4.0
874,58.055175000000006,8.902886048333336,4.0
875,57.634243999999995,8.918895560555558,4.0
876,57.255174,8.93479977555556,4.0
877,56.805072,8.950578962222226,4.0
878,56.441579,8.966257178611114,4.0
879,55.986605000000004,8.981809013333336,4.0
880,55.719807,8.997286737500003,4.0
881,55.463789,9.012693345555558,4.0
882,55.424433,9.028089021388892,4.0
883,55.42951600000001,9.04348610916667,4.0
884,55.456669000000005,9.058890739444447,4.0
885,55.456264000000004,9.074295257222225,4.0
886,55.517039,9.089716656944447,4.0
887,55.519142,9.105138640833337,4.0
888,55.562315999999996,9.120572617500004,4.0
889,55.534508,9.135998869722226,4.0
890,55.580082000000004,9.151437781388893,4.0
891,55.647544,9.166895432500002,4.0
892,55.619036,9.182345164722225,4.0
893,55.666250999999995,9.197808012222225,4.0
894,55.681042,9.213274968333335,4.0
895,55.836439,9.228785090277778,4.0
896,55.788856,9.244281994722224,4.0
897,55.801675,9.259782460000002,4.0
898,55.753137,9.2752694425,4.0
899,55.866178,9.290787825277778,4.0
900,56.036097,9.306353407777777,4.0
901,56.231365,9.321973231388888,4.0
902,56.516237999999994,9.337672186388888,4.0
903,56.699278,9.353421985833332,4.0
904,56.931028,9.369236160277776,4.0
905,57.018266000000004,9.385074567499998,4.0
906,57.275425000000006,9.400984407777775,4.0
907,57.41860500000001,9.416934020277775,4.0
908,57.708519,9.432964164444442,4.0
909,57.833832,9.449029117777775,4.0
910,57.822706,9.465090980555551,4.0
911,57.889027999999996,9.481171266111106,4.0
912,57.773565000000005,9.497219478611107,4.0
913,57.759633,9.513263821111108,4.0
914,57.674102,9.529284404999997,4.0
915,57.673379000000004,9.545304788055551,4.0
916,57.724635,9.561339408888886,4.0
917,57.773877999999996,9.57738770833333,4.0
918,58.137921999999996,9.593537131111107,4.0
919,58.050958,9.609662397222218,4.0
920,58.151199,9.625815508055553,4.0
921,57.919769,9.641904332777774,4.0
922,57.904317000000006,9.657988865277774,4.0
923,57.720658,9.674022381388886,4.0
924,57.549901,9.690008464999996,4.0
925,57.309498,9.705927769999997,4.0
926,57.143802,9.72180104833333,4.0
927,57.247711,9.737703190277776,4.0
928,57.004578,9.753537795277774,4.0
929,57.632595,9.769546849444442,4.0
930,58.134055000000004,9.785695198055555,4.0
931,59.109243,9.80211443222222,4.0
932,60.062032,9.818798329999998,4.0
933,61.139245,9.835781453611109,4.01
934,62.326398,9.853094341944441,4.01
935,63.546451999999995,9.870746134166664,4.04
936,64.639797,9.888701633333332,4.06
937,65.57191499999999,9.906916054166667,4.08
938,66.478673,9.92538235222222,4.1
939,66.94136999999999,9.943977177222221,4.1
940,67.349959,9.962685499166666,4.12
941,67.813452,9.981522569166666,4.12
942,68.020804,10.000417236944443,4.15
943,68.155637,10.019349358333333,4.17
944,68.271089,10.038313549722222,4.18
945,68.34598,10.057298544166667,4.2
946,68.337182,10.076281094722223,4.22
947,68.327913,10.095261070555557,4.24
948,68.276849,10.114226861944445,4.28
949,68.287581,10.133195634444444,4.31
950,68.28107000000001,10.152162598333334,4.31
951,68.044575,10.171063869166666,4.33
952,68.10013599999999,10.18998057361111,4.36
953,68.135,10.2089069625,4.38
954,68.061581,10.227812957222223,4.4
955,67.96771700000001,10.246692878611112,4.42
956,67.955319,10.265569356111113,4.42
957,68.25785099999999,10.28452987027778,4.44
958,68.241498,10.303485841944447,4.46
959,68.21550199999999,10.322434592500002,4.46
960,68.177438,10.341372769722224,4.48
961,68.13369800000001,10.360298796944447,4.48
962,68.002962,10.379188508611112,4.49
963,67.989379,10.398074447222223,4.49
964,67.952123,10.416950036944446,4.55
965,67.966808,10.435829705833335,4.59
966,67.958202,10.454706984166668,4.61
967,67.56296400000001,10.473474474166666,4.62
968,67.52959,10.492232693611111,4.62
969,67.513884,10.510986550277778,4.64
970,67.539468,10.529747513611111,4.66
971,67.503259,10.548498418888888,4.68
972,67.532307,10.567257393055556,4.73
973,67.561409,10.586024451111111,4.73
974,67.55803999999999,10.604790573333336,4.75
975,67.58427999999999,10.623563984444447,4.76
976,67.638073,10.64235233805556,4.77
977,67.701558,10.661158326388891,4.78
978,67.811282,10.679994793611115,4.79
979,67.854084,10.698843150277781,4.8
980,67.915718,10.717708627500002,4.84
981,67.93827,10.736580369166669,4.85
982,67.94871099999999,10.755455011111113,4.89
983,67.947846,10.77432941277778,4.9
984,68.021202,10.793224191111115,4.91
985,68.065706,10.81213133166667,4.93
986,68.11047900000001,10.83105090916667,4.93
987,68.13194100000001,10.849976448333338,4.93
988,68.13187699999999,10.868901969722227,4.96
989,68.15329200000001,10.887833439722227,4.97
990,68.170665,10.90676973555556,5.0
991,68.217732,10.92571910555556,5.0
992,68.23089200000001,10.944672131111114,5.0
993,68.220602,10.963622298333338,5.0
994,68.218265,10.982571816388894,5.0
995,68.206452,11.001518053055559,5.0
996,68.194079,11.020460852777783,5.0
997,68.197599,11.039404630277781,5.0
998,68.16492,11.058339330277782,5.0
999,68.180304,11.077278303611116,5.0
1000,68.193866,11.096221044166672,5.0
1001,68.157144,11.115153584166672,5.0
1002,68.119895,11.134075777222229,5.0
1003,68.072967,11.152984934722229,5.0
1004,68.004151,11.171874976666674,5.0
1005,67.948209,11.190749479166673,5.0
1006,67.93428999999999,11.209620115277783,5.0
1007,67.898227,11.228480733888894,5.0
1008,67.877792,11.247335676111117,5.0
1009,67.837732,11.266179490555562,5.0
1010,68.192244,11.28512178055556,5.0
1011,68.19342200000001,11.30406439777778,5.0
1012,69.90572900000001,11.323482655833336,5.0
1013,72.616667,11.343653952222226,5.0
1014,76.297759,11.364847774166671,5.0
1015,76.31826099999999,11.386047291111115,5.0
1016,76.260852,11.407230861111115,5.0
1017,76.284858,11.428421099444448,5.0
1018,76.288584,11.449612372777782,5.0
1019,76.27282000000001,11.470799267222226,5.0
1020,75.868599,11.491873878055559,5.0
1021,75.847144,11.51294252916667,5.0
1022,75.384046,11.533882541944449,5.0
1023,73.088555,11.554184918333338,5.0
1024,70.189849,11.573682098611116,5.0
1025,70.93356,11.593385865277781,5.0
1026,70.908734,11.613082735833336,5.0
1027,71.502887,11.632944648888893,5.0
1028,71.40695299999999,11.652779913611115,5.0
1029,71.43310799999999,11.672622443611115,5.0
1030,72.095315,11.692648920000002,5.0
1031,72.90870699999999,11.712901338611115,5.0
1032,72.465299,11.733030588333337,5.0
1033,73.46280100000001,11.753436921944449,5.0
1034,73.46480700000001,11.77384381277778,5.0
1035,75.067196,11.79469581166667,5.0
1036,75.77121799999999,11.815743372222228,5.0
1037,76.773377,11.837069310277782,5.0
1038,78.221373,11.858797469444449,5.0
1039,79.116413,11.880774250833339,5.0
1040,78.972418,11.902711033611116,5.0
1041,78.24236900000001,11.924445025000004,5.0
1042,79.028859,11.946397485833337,5.0
1043,79.02157399999999,11.968347923055559,5.0
1044,78.310904,11.990100951944447,5.0
1045,77.118217,12.011522678888893,5.0
1046,79.294543,12.033548940833338,5.0
1047,77.710484,12.055135186388895,5.0
1048,76.43113000000001,12.076366055833338,5.0
1049,76.16197,12.097522158611117,5.0
1050,76.899648,12.11888317194445,5.0
1051,78.04686699999999,12.140562857222227,5.0
1052,76.520375,12.161818516944448,5.0
1053,75.503872,12.182791814722227,5.0
1054,75.755891,12.203835117777782,5.0
1055,75.12165700000001,12.224702244722227,5.0
1056,74.342456,12.245352926944449,5.0
1057,76.697026,12.266657656388894,5.0
1058,76.745181,12.287975762222228,5.0
1059,76.20809,12.309144676111117,5.0
1060,76.31361199999999,12.330342901666672,5.0
1061,79.230856,12.352351472777784,5.0
1062,79.30189200000001,12.374379776111118,5.0
1063,79.444595,12.396447719166673,5.0
1064,79.31737,12.41848032194445,5.0
1065,79.85365300000001,12.440661892222227,5.0
1066,78.50522199999999,12.462468898333338,5.0
1067,76.928886,12.483838033333338,5.0
1068,78.088189,12.505529196944451,5.0
1069,79.319721,12.527562452777783,5.0
1070,78.136538,12.549267046666673,5.0
1071,74.935423,12.57008244194445,5.0
1072,75.07494100000001,12.590936592222228,5.0
1073,75.756935,12.611980185277783,5.0
1074,75.759338,12.633024445833339,5.0
1075,74.859863,12.653818852222228,5.0
1076,75.567334,12.674809778333339,5.0
1077,74.898057,12.695614794166671,5.0
1078,74.021671,12.716176369444451,5.0
1079,73.508904,12.73659550944445,5.0
1080,74.50325699999999,12.757290858611116,5.0
1081,75.24821,12.778193139166671,5.0
1082,75.88359799999999,12.799271916388895,5.0
1083,74.76000599999999,12.820038584722226,5.0
1084,74.720833,12.84079437166667,5.0
1085,76.860344,12.862144467222226,5.0
1086,77.26316800000001,12.883606458333336,5.0
1087,77.29653200000001,12.905077717222225,5.0
1088,77.013084,12.926470240555558,5.0
1089,76.313642,12.947668474444448,5.0
1090,75.23507000000001,12.968567105000004,5.0
1091,75.289513,12.989480858611117,5.0
1092,74.945105,13.010298943333337,5.0
1093,74.967227,13.03112317305556,5.0
1094,74.991446,13.051954130277782,5.0
1095,73.023297,13.07223837944445,5.0
1096,71.29097900000001,13.09204142916667,5.0
1097,71.30002,13.111846990277783,5.0
1098,71.271372,13.131644593611117,5.0
1099,71.28138700000001,13.151444978888895,5.0
1100,71.259787,13.171239364166674,5.0
1101,69.64393399999999,13.190584901388895,5.0
1102,69.191549,13.209804776111119,5.0
1103,69.15355199999999,13.22901409611112,5.0
1104,69.072201,13.24820081861112,5.0
1105,68.82826700000001,13.267319781666675,5.0
1106,68.79010000000001,13.286428142777787,5.0
1107,68.715391,13.305515751388896,5.0
1108,68.6828,13.324594306944453,5.0
1109,68.61353100000001,13.34365362111112,5.0
1110,68.60397400000001,13.362710280555564,5.0
1111,68.629021,13.38177389750001,5.0
1112,68.607853,13.400831634444453,5.0
1113,68.638698,13.419897939444454,5.0
1114,68.643371,13.438965542500009,5.0
1115,68.655363,13.458036476666676,5.0
1116,68.71694199999999,13.47712451611112,5.0
1117,68.66990799999999,13.496199490555565,5.0
1118,68.692848,13.515280837222232,5.0
1119,68.729989,13.534372500833342,5.0
1120,68.762317,13.553473144444453,5.0
1121,68.70952,13.57255912222223,5.0
1122,68.714977,13.591646615833342,5.0
1123,68.732874,13.610739080833342,5.0
1124,68.69918700000001,13.629822188333343,5.0
1125,68.714165,13.648909456388898,5.0
1126,68.701476,13.66799319972223,5.0
1127,68.747417,13.687089704444453,5.0
1128,68.76367,13.706190723888897,5.0
1129,68.77626,13.725295240555564,5.0
1130,68.819442,13.74441175222223,5.0
1131,68.867904,13.763541725555564,5.0
1132,68.88573,13.782676650555564,5.0
1133,68.898273,13.80181505972223,5.0
1134,68.94763,13.820967179166676,5.0
1135,68.970833,13.840125743888898,5.0
1136,69.035099,13.859302160277787,5.0
1137,69.06884600000001,13.878487950833343,5.0
1138,69.12456200000001,13.897689218055564,5.0
1139,69.153583,13.916898546666674,5.0
1140,69.130182,13.936101375000009,5.0
1141,69.134636,13.955305440555565,5.0
1142,69.185962,13.974523763333343,5.0
1143,69.21073200000001,13.993748966666677,5.0
1144,69.271042,14.012990922777789,5.0
1145,69.309635,14.032243599166677,5.0
1146,69.34707,14.051506674166678,5.0
1147,69.399442,14.070784296944455,5.0
1148,69.453141,14.090076836111121,5.0
1149,69.520871,14.109388189166678,5.0
1150,69.58699,14.128717908611122,5.0
1151,69.63025599999999,14.1480596463889,5.0
1152,69.672529,14.167413126666679,5.0
1153,69.720944,14.186780055555568,5.0
1154,69.700711,14.206141364166678,5.0
1155,69.718357,14.225507574444455,5.0
1156,69.706276,14.244870428888898,5.0
1157,69.676901,14.264225123611121,5.0
1158,69.67089999999999,14.283578151388898,5.0
1159,69.65577,14.302926976388896,5.0
1160,69.65530899999999,14.322275673333342,5.0
1161,69.64657799999999,14.341621945000009,5.0
1162,69.614515,14.360959310277787,5.0
1163,69.598908,14.380292340277787,5.0
1164,69.626205,14.399632952777786,5.0
1165,69.602655,14.41896702361112,5.0
1166,69.60791800000001,14.438302556388898,5.0
1167,69.633968,14.457645325277788,5.0
1168,69.64673699999999,14.476991641111121,5.0
1169,69.61501200000001,14.496329144444456,5.0
1170,69.596331,14.515661458611122,5.0
1171,69.604708,14.534996099722234,5.0
1172,69.645573,14.554342092222234,5.0
1173,69.654011,14.573690428611123,5.0
1174,69.643929,14.593035964444455,5.0
1175,69.68683100000001,14.61239341750001,5.0
1176,69.680671,14.631749159444455,5.0
1177,69.63474400000001,14.651092143888901,5.0
1178,69.564635,14.670415653611125,5.0
1179,69.555977,14.689736758333346,5.0
1180,69.54315700000001,14.709054301944459,5.0
1181,69.568278,14.728378823611125,5.0
1182,69.51584,14.74768877916668,5.0
1183,69.53560300000001,14.767004224444458,5.0
1184,69.529083,14.786317858611124,5.0
1185,69.51906,14.805628708611124,5.0
1186,69.52339900000001,14.8249407638889,5.0
1187,69.561428,14.84426338277779,5.0
1188,69.52394,14.863575588333346,5.0
1189,69.596599,14.882907976944455,5.0
1190,69.861943,14.902314072222234,5.0
1191,70.192347,14.9218119463889,5.0
1192,70.556283,14.9414109138889,5.01
1193,70.967597,14.961124135277789,5.01
1194,71.545904,14.98099799750001,5.01
1195,72.214781,15.0010576588889,5.01
1196,72.93266899999999,15.021316733611123,5.01
1197,73.774816,15.041809738055568,5.01
1198,74.77170600000001,15.0625796563889,5.01
1199,75.83523,15.083644998055567,5.01
1200,76.723467,15.104957072222234,5.02
1201,77.544239,15.126497138611123,5.04
1202,78.30237699999999,15.148247798888901,5.05
1203,78.998942,15.170191949444456,5.06
1204,79.522418,15.192281510000011,5.06
1205,79.906091,15.2144776463889,5.07
1206,80.253772,15.236770360833344,5.08
1207,80.503199,15.259132360555565,5.11
1208,80.61134600000001,15.28152440111112,5.11
1209,80.58164500000001,15.303908191388897,5.15
1210,80.48389999999999,15.326264830277786,5.16
1211,80.355455,15.348585790000007,5.18
1212,80.290931,15.370888826388898,5.19
1213,80.207842,15.393168782500009,5.21
1214,80.198485,15.415446139444454,5.22
1215,80.211473,15.437727104166678,5.22
1216,80.23825,15.460015506944455,5.24
1217,80.159477,15.482282028333344,5.24
1218,80.15089,15.504546164444456,5.26
1219,80.11832000000001,15.526801253333344,5.29
1220,80.116736,15.549055902222234,5.31
1221,80.145646,15.571318581666677,5.31
1222,80.118163,15.593573626944455,5.31
1223,80.113806,15.615827461944455,5.34
1224,80.00567600000001,15.638051260833345,5.37
1225,79.936833,15.660255936666678,5.39
1226,79.851822,15.682436998333344,5.41
1227,79.89864299999999,15.704631065833343,5.41
1228,79.870017,15.726817181666677,5.42
1229,79.804519,15.74898510361112,5.43
1230,79.722952,15.771130368055564,5.45
1231,79.695583,15.793268030000009,5.45
1232,79.679168,15.815401132222233,5.5
1233,80.284758,15.8377024538889,5.52
1234,80.32394000000001,15.860014659444456,5.56
1235,80.29675999999999,15.88231931500001,5.57
1236,80.256611,15.904612818055565,5.6
1237,80.16609299999999,15.926881177222231,5.61
1238,80.14961,15.949144957777788,5.62
1239,80.173874,15.971415478333343,5.63
1240,80.221017,15.993699094166677,5.65
1241,80.21646199999999,16.015981444722232,5.67
1242,80.21413000000001,16.03826314750001,5.69
1243,79.554396,16.06036159083334,5.72
1244,79.59181699999999,16.0824704288889,5.73
1245,79.612716,16.104585072222232,5.74
1246,79.67260300000001,16.126716350833345,5.74
1247,79.737397,16.148865627777788,5.75
1248,79.763995,16.171022293055564,5.78
1249,79.75828999999999,16.19317737361112,5.82
1250,79.736649,16.215326442777787,5.83
1251,79.76525500000001,16.237483458055564,5.85
1252,79.784713,16.25964587833334,5.89
1253,79.82840399999999,16.281820435000007,5.9
1254,79.816372,16.303991649444452,5.9
1255,79.839951,16.326169413611122,5.9
1256,79.886139,16.34836000777779,5.91
1257,79.890303,16.37055175861112,5.92
1258,79.91422299999999,16.392750153888898,5.97
1259,80.03024,16.414980776111122,5.99
1260,80.13692900000001,16.437241034166675,5.99
1261,80.210882,16.45952183472223,6.0
1262,80.296163,16.481826324444455,6.0
1263,80.396679,16.504158735277787,6.0
1264,80.454965,16.526507336666675,6.0
1265,80.50828,16.548870747777787,6.0
1266,80.513154,16.571235512777786,6.0
1267,80.608048,16.593626637222233,6.0
1268,80.65689,16.616031328888898,6.0
1269,80.635525,16.638430085833342,6.0
1270,80.606556,16.66082079583334,6.0
1271,80.57956,16.68320400694445,6.0
1272,80.56453599999999,16.70558304472223,6.0
1273,80.505552,16.727945698055564,6.0
1274,80.497353,16.750306073888897,6.0
1275,80.492717,16.772665161944452,6.0
1276,80.441779,16.79501010055556,6.0
1277,80.445264,16.81735600722223,6.0
1278,80.429428,16.839697515000008,6.0
1279,80.435705,16.862040766388898,6.0
1280,80.477085,16.88439551222223,6.0
1281,80.46246799999999,16.906746197777785,6.0
1282,80.48788400000001,16.92910394333334,6.0
1283,80.464805,16.951455278055565,6.0
1284,80.513222,16.973820061944455,6.0
1285,80.524064,16.99618785750001,6.0
1286,80.599788,17.01857668750001,6.0
1287,80.601695,17.04096604722223,6.0
1288,80.603879,17.06335601361112,6.0
1289,80.56971899999999,17.08573649111112,6.0
1290,80.49250599999999,17.108095520555565,6.0
1291,80.51702,17.130461359444453,6.0
1292,80.435098,17.152804442222234,6.0
1293,80.431158,17.175146430555568,6.0
1294,80.376843,17.1974733313889,6.0
1295,80.383268,17.219802016944453,6.0
1296,80.40724300000001,17.24213736222223,6.0
1297,80.316919,17.26444761750001,6.0
1298,80.39174899999999,17.2867786588889,6.0
1299,80.42216,17.309118147777788,6.0
1300,80.51368099999999,17.331483059166676,6.0
1301,80.49604099999999,17.353843070555566,6.0
1302,80.56533900000001,17.3762223313889,6.0
1303,80.591203,17.398608776666677,6.0
1304,80.67296499999999,17.42101793361112,6.0
1305,80.70555800000001,17.443436144166675,6.0
1306,80.733439,17.465862099444454,6.0
1307,80.860398,17.48832332111112,6.0
1308,80.84063800000001,17.5107790538889,6.0
1309,80.853767,17.53323843361112,6.0
1310,80.954027,17.555725663333344,6.0
1311,81.02419400000001,17.5782323838889,6.0
1312,81.04035,17.600743592222234,6.0
1313,81.132969,17.623280528055567,6.0
1314,81.19630599999999,17.64583505750001,6.0
1315,81.27222,17.668410674166676,6.0
1316,81.30865399999999,17.6909964113889,6.0
1317,81.36202800000001,17.713596974722233,6.0
1318,81.387444,17.736204598055565,6.0
1319,81.509936,17.758846246944454,6.0
1320,81.570014,17.781504584166676,6.0
1321,81.59035300000001,17.80416857111112,6.0
1322,81.637306,17.826845600555565,6.0
1323,81.646211,17.84952510361112,6.0
1324,81.656939,17.872207586666676,6.0
1325,81.651061,17.894888436944452,6.0
1326,81.630747,17.917563644444453,6.0
1327,81.688471,17.9402548863889,6.0
1328,81.765813,17.962967612222233,6.0
1329,81.76971400000001,17.985681421666676,6.0
1330,81.735083,18.0083856113889,6.0
1331,81.815742,18.031112206388897,6.0
1332,81.926981,18.053869701111118,6.0
1333,81.97856200000001,18.076641523888895,6.0
1334,82.036781,18.099429518611117,6.0
1335,82.100042,18.122235085833342,6.0
1336,82.21039900000001,18.145071307777787,6.0
1337,82.23264,18.167913707777785,6.0
1338,82.29105899999999,18.19077233527779,6.0
1339,82.307802,18.21363561361112,6.0
1340,82.38072199999999,18.23651914750001,6.0
1341,82.45939200000001,18.25942453416668,6.0
1342,82.489525,18.282338291111124,6.0
1343,82.554828,18.305270187777786,6.0
1344,82.563524,18.32820450000001,6.0
1345,82.59699099999999,18.35114810861112,6.0
1346,82.567915,18.374083640555565,6.0
1347,82.549948,18.397014181666677,6.0
1348,82.552487,18.419945428055563,6.0
1349,82.61823600000001,18.442894938055563,6.0
1350,82.624678,18.465846237500006,6.0
1351,82.57850199999999,18.488784710277784,6.0
1352,82.500448,18.511701501388895,6.0
1353,82.482254,18.53461323861112,6.0
1354,82.477922,18.55752377250001,6.0
1355,82.45407300000001,18.580427681666677,6.0
1356,82.468927,18.603335716944454,6.0
1357,82.45533,18.626239975277784,6.0
1358,82.41271499999999,18.649132396111117,6.0
1359,82.318086,18.671998531111118,6.0
1360,82.231393,18.69484058472223,6.0
1361,82.18375999999999,18.71766940694445,6.0
1362,82.211529,18.74050594277778,6.0
1363,82.189021,18.76333622638889,6.0
