training_iteration,training_iteration_time
6207,32.725276
6208,32.764003
6209,32.650908
6210,32.707337
6211,32.740535
6212,32.682856
6213,32.680526
6214,32.638412
6215,32.624222
6216,32.659829
6217,32.618326
6218,32.633868
6219,32.71913
6220,32.631409
6221,32.564567
6222,32.593601
6223,32.633353
6224,32.620145
6225,32.730772
6226,32.712266
6227,32.790273
6228,32.81396
6229,32.773479
6230,32.792437
6231,32.834718
6232,32.836281
6233,32.798519999999996
6234,32.78613
6235,32.717234
6236,32.659085
6237,32.645841
6238,32.584918
6239,32.579617999999996
6240,32.534074000000004
6241,32.440706
6242,32.411658
6243,32.471638999999996
6244,32.527322
6245,32.556572
6246,32.628943
6247,32.628887999999996
6248,32.631733
6249,32.674296
6250,32.680624
6251,32.70011
6252,32.716902
6253,32.693141
6254,32.671273
6255,32.637781
6256,32.613171
6257,32.571923999999996
6258,32.577028999999996
6259,32.682775
6260,32.879419999999996
6261,33.282844
6262,33.514312
6263,33.580355000000004
6264,33.541736
6265,33.554446000000006
6266,33.527313
6267,33.598614999999995
6268,33.612621
6269,33.451753
6270,33.331519
6271,32.94151
6272,32.744097000000004
6273,32.685661
6274,32.66881
6275,32.696943
6276,32.73716
6277,32.659746999999996
6278,32.635373
6279,32.752601999999996
6280,32.738201000000004
6281,32.777553
6282,32.760237000000004
6283,32.76638
6284,32.840531999999996
6285,32.881952
6286,32.955567
6287,33.259468999999996
6288,33.588975
6289,33.620182
6290,33.889864
6291,34.234034
6292,34.509351
6293,34.75162400000001
6294,34.925739
6295,35.005072999999996
6296,35.038482
6297,35.289606
6298,34.958565
6299,34.802910000000004
6300,34.533211
6301,34.179146
6302,33.870955
6303,33.618081
6304,33.37414
6305,33.166898
6306,32.995324999999994
6307,32.513874
6308,32.573547
6309,32.690362
6310,32.639846
6311,32.594005
6312,32.656928
6313,32.632114
6314,32.61598
6315,32.717152999999996
6316,32.786595999999996
6317,32.779346
6318,32.696308
6319,32.594362000000004
6320,32.669419000000005
6321,32.712081999999995
6322,32.678295
6323,32.679516
6324,32.695385
6325,32.646634999999996
6326,32.56895
6327,32.616797
6328,32.644137
6329,32.676190999999996
6330,32.635169999999995
6331,32.606133
6332,32.666619
6333,32.643503
6334,32.712479
6335,32.712281
6336,32.78959
6337,32.760714
6338,32.75508
6339,32.784687
6340,32.786049
6341,32.819334000000005
6342,32.732686
6343,32.798237
6344,32.733897
6345,32.804795
6346,32.776238
6347,32.728273
6348,32.800973
6349,32.747383
6350,32.726872
6351,32.7875
6352,32.789831
6353,32.740462
6354,32.756957
6355,32.69823
6356,32.780975
6357,32.83742
6358,32.747456
6359,32.749123
6360,32.764469
6361,32.696044
6362,32.673533
6363,32.719153
6364,32.688679
6365,32.648208
6366,32.594267
6367,32.547595
6368,32.604977
6369,32.579577
6370,32.588078
6371,32.552662
6372,32.59602
6373,32.557197
6374,32.586113000000005
6375,32.681065
6376,32.693253
6377,32.68155
6378,32.700684
6379,32.792017
6380,32.831609
6381,32.948383
6382,33.055493000000006
6383,33.263786999999994
6384,33.431663
6385,33.480653
6386,33.447277
6387,33.467797
6388,33.504453
6389,33.438187
6390,33.473747
6391,33.372608
6392,33.312343
6393,33.135076
6394,33.025940000000006
6395,33.079901
6396,33.153309
6397,33.158867
6398,33.060370999999996
6399,33.087659
6400,33.053092
6401,33.068217
6402,33.051127
6403,33.047817
6404,33.040166
6405,32.884758999999995
6406,32.898316
6407,32.874209
6408,32.868678
6409,32.862232000000006
6410,32.798178
6411,32.832471
6412,32.827671
6413,32.84849
6414,32.788221
6415,32.751958
6416,32.709397
6417,32.725968
6418,32.746508999999996
6419,32.733447
6420,32.70507
6421,32.638008
6422,32.597602
6423,32.516682
6424,32.541869999999996
6425,32.640697
6426,32.597933
6427,32.606502
6428,32.633265
6429,32.654536
6430,32.678884
6431,32.743027999999995
6432,32.788724
6433,32.907559
6434,32.981068
6435,32.979706
6436,32.975096
6437,33.093894
6438,33.066367
6439,33.028937
6440,33.034411
6441,33.016943
6442,33.030425
6443,32.989011
6444,32.906208
6445,32.818583
6446,32.813328999999996
6447,32.660816
6448,32.643436
6449,32.692828
6450,32.702785
6451,32.660092
6452,32.646696
6453,32.682598999999996
6454,32.739961
6455,32.797357000000005
6456,32.830258
6457,32.842065000000005
6458,32.928115
6459,32.867148
6460,32.933091999999995
6461,32.953602
6462,32.905485
6463,32.871129
6464,32.826709
6465,32.823865
6466,32.822009
6467,32.938382
6468,32.942682999999995
6469,33.069703999999994
6470,33.088378
6471,33.119833
6472,33.130038
6473,33.169623
6474,33.201364
6475,33.121265
6476,33.150337
6477,33.110917
6478,33.116057999999995
6479,33.018423000000006
6480,32.916372
6481,32.922478000000005
6482,32.951132
6483,32.932131
6484,32.887445
6485,32.985085
6486,33.117771
6487,33.162322
6488,33.32333
6489,33.521455
6490,33.732929
6491,34.064446000000004
6492,34.210334
6493,34.290824
6494,34.422547
6495,34.397973
6496,34.225489
6497,34.144076
6498,33.894141000000005
6499,33.7325
6500,33.535516
6501,33.1645
6502,33.008827
6503,32.961485
6504,32.856989999999996
6505,32.819588
6506,32.811095
6507,32.808495
6508,32.930351
6509,32.940975
6510,33.003938000000005
6511,33.035851
6512,33.029904
6513,32.927415
6514,32.953539
6515,32.9863
6516,33.004851
6517,33.015088000000006
6518,32.973654
6519,32.922254
6520,32.885323
6521,32.882377999999996
6522,32.919768
6523,32.985135
6524,32.970233
6525,32.989411999999994
6526,33.030959
6527,33.015246
6528,32.988330999999995
6529,33.036494
6530,33.015848
6531,33.020868
6532,33.011713
6533,33.027455
6534,33.025897
6535,33.017647
6536,33.001602
6537,32.965928
6538,32.97637
6539,32.955672
6540,32.994081
6541,32.996784
6542,32.974809
6543,32.92575
6544,32.914386
6545,32.985324999999996
6546,32.957733999999995
6547,32.949942
6548,32.936567000000004
6549,32.963015
6550,32.975182999999994
6551,33.324453999999996
6552,33.342341999999995
6553,33.333755
6554,33.323333
6555,33.23285
6556,33.194442
6557,33.291151
6558,33.281381
6559,33.233253
6560,33.202045
6561,32.841943
6562,32.81325
6563,32.897811999999995
6564,32.88789
6565,32.84761
6566,32.902925
6567,32.791568
6568,32.745242
6569,32.744755
6570,32.704561
6571,32.667541
6572,32.638656
6573,32.530265
6574,32.52599
6575,32.566673
6576,32.511236000000004
6577,32.574198
6578,32.597666000000004
6579,32.585213
6580,32.604622
6581,32.671449
6582,32.735716000000004
6583,32.753744
6584,32.720749
6585,32.691728
6586,32.710537
6587,32.788154999999996
6588,32.856794
6589,32.897999000000006
6590,32.921202
6591,32.843432
6592,32.808062
6593,32.859896
6594,32.909631999999995
6595,32.907219
6596,32.923561
6597,32.806024
6598,32.763588
6599,32.830677
6600,32.867177000000005
6601,32.950253
6602,33.077948
6603,33.024797
6604,33.040298
6605,33.103908000000004
6606,33.069165999999996
6607,33.039396999999994
6608,33.036125999999996
6609,32.93967
6610,32.893919000000004
6611,32.871362999999995
6612,32.770343000000004
6613,32.76901
6614,32.729069
6615,32.723015
6616,32.789063
6617,32.911301
6618,32.950416
6619,32.994932
6620,33.045829
6621,33.02637
6622,33.112029
6623,33.165587
6624,33.232133000000005
6625,33.224985000000004
6626,33.179341
6627,33.114779000000006
6628,33.109829
6629,33.141745
6630,33.054769
6631,33.018737
6632,32.892358
6633,32.831298000000004
6634,32.801881
6635,32.739144
6636,32.776811
6637,32.81689299999999
6638,32.7798
6639,32.723195
6640,32.774121
6641,32.868542
6642,32.88501
6643,32.925559
6644,32.903667
6645,32.941968
6646,32.887201999999995
6647,32.854811999999995
6648,32.821706
6649,32.851318
6650,32.905211
6651,32.926691
6652,32.913565999999996
6653,32.917941
6654,32.94218
6655,32.974598
6656,33.039428
6657,33.070169
6658,33.173259
6659,33.123804
6660,33.052671000000004
6661,32.990457
6662,33.020277
6663,33.028824
6664,33.029057
6665,33.092054
6666,33.108324999999994
6667,33.10094
6669,33.237322999999996
6670,33.267146000000004
6671,33.222625
6672,33.191618000000005
6673,33.139905
6674,33.115833
6675,32.964163
6676,32.957547
6677,33.004771
6678,32.983263
6679,32.801205
6680,32.781717
6681,32.789347
6682,32.799623
6683,32.881334
6684,32.890962
6685,32.96571
6686,32.957709
6687,32.900142
6688,32.908226
6689,32.89262
6690,32.892967
6691,32.913742
6692,32.914415999999996
6693,32.846031
6694,32.861652
6695,32.857322999999994
6696,32.84015
6697,32.800357000000005
6698,32.828797
6699,32.840623
6700,32.843356
6701,32.837994
6702,32.811769999999996
6703,32.804660000000005
6704,32.811998
6705,32.792043
6706,32.749877
6707,32.834265
6708,32.835723
6709,32.888366000000005
6710,32.83673
6711,32.829049
6712,32.912432
6713,32.944136
6714,32.901941
6715,32.925809
6716,32.880091
6717,32.864794
6718,32.760923
6719,32.690687000000004
6720,32.753449
6721,32.803142
6722,32.728701
6723,32.727619
6724,32.750931
6725,32.694252
6726,32.810117
6727,32.742571
6728,32.811714
6729,32.847946
6730,32.862101
6731,32.799870000000006
6732,32.804247000000004
6733,32.839078
6734,32.861209
6735,32.925965
6736,32.841409
6737,33.193866
6738,33.263833
6739,33.247043
6740,33.205307999999995
6741,33.268578
6742,33.303453000000005
6743,33.238426
6744,33.236478000000005
6745,33.243379
6746,33.301673
6747,32.944582000000004
6748,32.855416
6749,32.836091999999994
6750,32.847549
6751,32.826395
6752,32.863718
6753,32.858493
6754,32.782584
6755,32.695947
6756,32.755051
6757,32.742332
6758,32.733124
6759,32.751369
6760,32.710286
6761,32.651441999999996
6762,32.574796
6763,32.624691
6764,32.807737
6765,32.87061
6766,32.916928999999996
6767,32.971464
6768,33.059121
6769,33.080759
6770,33.188392
6771,33.224203
6772,33.217676
6773,33.189293
6774,33.044335
6775,33.002531000000005
6776,33.081161
6777,33.061866
6778,33.029689
6779,32.987566
6780,32.936245
6781,32.941514000000005
6782,32.980899
6783,32.938703000000004
6784,32.906286
6785,32.891766000000004
6786,32.710021
6787,32.664333
6788,32.61166
6789,32.671827
6790,32.666058
6791,32.646272
6792,32.677111000000004
6793,32.854089
6794,32.865043
6795,32.917437
6796,32.846907
6797,33.504583
6798,33.826852
6799,34.329821
6800,34.767343000000004
6801,34.781580999999996
6802,34.678411999999994
6803,34.546789
6804,34.56236
6805,34.537207
6806,34.55316199999999
6807,33.930517
6808,33.633332
6809,33.084925000000005
6810,32.688314999999996
6811,33.076257
6812,33.299531
6813,33.73482
6814,33.909281
6815,34.198626
6816,34.401104
6817,34.545408
6818,34.529255
6819,34.559319
6820,35.478916
6821,36.226017999999996
6822,36.764421999999996
6823,37.450615
6824,37.475406
6825,37.164257
6826,36.95644600000001
6827,36.775964
6828,36.779334999999996
6829,36.750721
6830,35.739242
6831,34.622282
6832,33.911353000000005
6833,32.778444
6834,32.624430000000004
6835,32.648308
6836,32.689903
6837,32.710281
6838,32.704493
6839,32.667339
6840,32.702943
6841,32.733736
6842,32.721201
6843,32.795176
6844,32.729172999999996
6845,32.760257
6846,32.757229
6847,32.814488
6848,32.827553
6849,32.867118000000005
6850,32.894708
6851,32.829784
6852,32.846425
6853,32.844362000000004
6854,32.861760000000004
6855,32.811899
6856,32.781341999999995
6857,32.738381000000004
6858,32.721116
6859,33.502702
6860,34.805402
6861,35.660665
6862,36.72235
6863,37.411685
6864,37.466428
6865,37.460148999999994
6866,37.929687
6867,39.02421
6868,39.560897
6869,38.803771
6870,37.515409
6871,36.654049
6872,35.615832000000005
6873,34.844361
6874,34.903815
6875,34.923654
6876,34.430158000000006
6877,33.396607
6878,32.862917
6879,32.811774
6880,32.811467
6881,32.844336000000006
6882,32.88265
6883,32.911257
6884,32.826824
6885,32.854937
6886,32.983904
6887,32.966079
6888,32.967199
6889,32.954637999999996
6890,32.907285
6891,34.011014
6892,33.993421000000005
6893,33.9774
6894,33.979836999999996
6895,33.942849
6896,33.822797
6897,33.986993000000005
6898,35.268214
6899,35.289622
6900,35.318446
6901,34.218883
6902,34.154875
6903,34.125387
6904,34.143114000000004
6905,34.157445
6906,34.230301
6907,34.059408000000005
6908,33.216045
6909,33.240864
6910,33.291014000000004
6911,33.64463
6912,33.677747000000004
6913,33.701555
6914,33.712775
6915,33.710997000000006
6916,34.033248
6917,34.031327
6918,33.569222
6919,33.561789
6920,33.526394
6921,33.244689
6922,33.238620000000004
6923,33.263624
6924,33.218084000000005
6925,33.254419
6926,33.160351000000006
6927,33.152381999999996
6928,33.235663
6929,33.231712
6930,33.214334
6931,33.181762
6932,33.23764
6933,33.205847
6934,33.224311
6935,33.235192000000005
6936,32.985150000000004
6937,32.938684
6938,32.910023
6939,32.952644
6940,33.005402000000004
6941,32.963406000000006
6942,32.903934
6943,32.935613
6944,32.926077
6945,32.878798
6946,32.856033000000004
6947,32.836855
6948,32.884094
6949,32.823343
6950,32.783728
6951,32.746386
6952,32.764691
6953,32.705663
6954,32.696627
6955,32.723977
6956,32.76742
6957,32.824572999999994
6958,32.741275
6959,32.774389
6960,32.694608
6961,32.738758000000004
6962,32.749922
6963,32.779998
6964,32.819566
6965,32.833045
6966,33.152550000000005
6967,33.170032
6968,33.225435
6969,33.36254
6970,33.925258
6971,34.455814
6972,34.490776
6973,34.46707
6974,34.433054
6975,34.391178999999994
6976,34.116591
6977,34.054546
6978,34.073767999999994
6979,33.949329
6980,33.441607000000005
6981,32.94287
6982,32.930078
6983,33.382659
6984,34.000921999999996
6985,34.435787
6986,34.336597000000005
6987,34.359113
6988,34.366011
6989,34.346377999999994
6990,34.322116
6991,34.241349
6992,34.209346
6993,33.789665
6994,33.196756
6995,32.745854
6996,32.771418
6997,32.768485999999996
6998,32.703891
6999,32.707857
7000,32.676815
7001,32.74164
7002,32.800107000000004
7003,32.815642999999994
7004,32.738971
7005,32.74528
7006,32.770131
7007,32.740088
7008,32.71667
7009,32.72781
7010,32.80556
7011,32.743663
7012,32.702479
7013,32.654091
7014,32.670348000000004
7015,32.68952
7016,32.714012
7017,32.795481
7018,32.881674
7019,32.864854
7020,32.876400000000004
7021,32.934314
7022,32.960178
7023,33.037976
7024,33.129237
7025,33.093445
7026,33.053466
7027,33.013428
7028,32.987034
7029,33.014843
7030,33.060487
7031,33.070411
7032,33.066499
7033,33.061274
7034,33.002182
7035,33.052455
7036,33.051021999999996
7037,33.013025999999996
7038,32.992967
7039,32.950797
7040,32.881476
7041,32.881221
7042,32.876644999999996
7043,32.854510000000005
7044,32.87764
7045,32.902409
7046,32.872733999999994
7047,32.942976
7048,32.992595
7049,32.98344
7050,32.949334
7051,32.917147
7052,32.897071000000004
7053,32.853607000000004
7054,32.89264
7055,32.858708
7056,32.926489000000004
7057,32.862133
7058,32.800732
7059,32.854688
7060,32.881825
7061,32.846824
7062,32.812015
7063,32.861905
7064,32.798901
7065,32.779873
7066,32.744633
7067,32.804078999999994
7068,32.854468000000004
7069,32.840307
7070,32.837573
7071,32.868018
7072,32.887553999999994
7073,32.840724
7074,32.850767999999995
7075,32.881782
7076,32.843737999999995
7077,32.810436
7078,32.854298
7079,32.823803999999996
7080,32.787389000000005
7081,32.821646
7082,32.811927000000004
7083,32.913151
7084,32.896201999999995
7085,32.866113
7086,32.880702
7087,32.84825
7088,32.752076
7089,32.745378
7090,32.803235
7091,32.737815
7092,32.706577
7093,32.665818
7094,32.670917
7095,32.766568
7096,32.721688
7097,32.756846
7098,32.773321
7099,32.756625
7100,32.761443
7101,32.787594
7102,32.852489
7103,32.825027
7104,32.810248
7105,32.690015
7106,32.730901
7107,32.745937000000005
7108,32.757677
7109,32.773747
7110,32.742017
7111,32.750641
7112,32.742306
7113,32.800709000000005
7114,32.786867
7115,32.809997
7116,32.751463
7117,32.736751
7118,32.689209999999996
7119,32.725083999999995
7120,32.744333
7121,32.725931
7122,32.671829
7123,32.634005
7124,32.685921
7125,32.672928
7126,32.776357000000004
7127,32.759406
7128,32.785074
7129,32.756236
7130,32.699559
7131,32.716192
7132,32.820052000000004
7133,32.84387400000001
7134,32.815915999999994
7135,32.859636
7136,32.866322999999994
7137,32.88336
7138,32.959086000000006
7139,32.953169
7140,33.020718
7141,33.039161
7142,32.965238
7143,32.892735
7144,32.976966
7145,32.960187
7146,32.90461
7147,32.908311999999995
7148,32.799191
7149,32.832764000000005
7150,32.857208
7151,32.798621
7152,32.786125
7153,32.825731
7154,32.748993
7155,32.821774
7156,32.838284
7157,32.846821000000006
7158,32.886326999999994
7159,32.852517
7160,32.79736
7161,32.792953999999995
7162,32.801476
7163,32.753957
7164,32.760797
7165,32.719007000000005
7166,32.682019
7167,32.644776
7168,32.654295
7169,32.688534
7170,32.654162
7171,32.714487
7172,32.716885
7173,32.771302000000006
7174,32.780431
7175,32.779300000000006
7176,32.763605
7177,32.732566999999996
7178,32.685577
7179,32.704437999999996
7180,32.780418
7181,32.77993
7182,32.797753
7183,32.800795
7184,32.787528
7185,32.779762000000005
7186,32.845603000000004
7187,32.876133
7188,32.925506999999996
7189,32.915363
7190,32.872502999999995
7191,32.840911
7192,32.833239
7193,32.765384
7194,32.854123
7195,32.885718000000004
7196,32.804522
7197,32.825296
7198,32.800776
7199,32.83937
7200,32.857191
7201,32.907869
7202,32.893651
7203,32.888811000000004
7204,32.78825
7205,32.775936
7206,32.83145
7207,32.891151
7208,32.917233
7209,32.833711
7210,32.787754
7211,32.76003
7212,32.789851000000006
7213,32.832609
7214,32.844873
7215,32.802397
7216,32.846428
7217,32.801747999999996
7218,32.773557000000004
7219,32.772724000000004
7220,32.805825
7221,32.793157
7222,32.774345000000004
7223,32.790252
7224,32.884027
7225,32.932545
7226,32.932169
7227,32.923294999999996
7228,32.98011
7229,32.998053999999996
7230,33.014883999999995
7231,33.012189
7232,33.031940999999996
7233,33.066773999999995
7234,32.943482
7235,32.90206
7236,32.952732000000005
7237,32.943537
7238,32.864029
7239,32.918354
7240,32.917621
7241,32.983985000000004
7242,32.95324900000001
7243,32.912186
7244,32.957542000000004
7245,32.935410000000005
7246,32.857496
7247,32.842718999999995
7248,32.883424
7249,32.832096
7250,32.814104
7251,32.732157
7252,32.704496
7253,32.700343000000004
7254,32.724368999999996
7255,32.75229
7256,32.722803
7257,32.693198
7258,32.616657
7259,32.581115000000004
7260,32.65795
7261,32.620259
7262,32.64982
7263,32.712021
7264,32.692887
7265,32.696508
7266,32.746719
7267,32.751166
7268,32.851809
7269,32.853966
7270,32.749179
7271,32.757877
7272,32.765959
7273,32.724278
7274,32.748573
7275,32.742712
7276,32.750309
7277,32.783988
7278,32.798996
7279,32.80299
7280,32.864487999999994
7281,32.948794
7282,32.953548000000005
7283,32.931129
7284,32.954046999999996
7285,32.964794999999995
7286,32.93635
7287,32.971716
7288,32.919964
7289,32.969942
7290,32.928297
7291,32.903908
7292,32.886627999999995
7293,32.855125
7294,32.777987
7295,32.763349
7296,32.800953
7297,32.776921
7298,32.748715
7299,32.707229
7300,32.738690999999996
7301,32.748092
7302,32.852289
7303,32.88001
7304,32.909557
7305,32.878482000000005
7306,32.800174
7307,32.800819000000004
7308,32.85532
7309,32.899694000000004
7310,32.86762
7311,32.917641
7312,32.807753
7313,32.793012000000004
7314,32.816618000000005
7315,32.844851999999996
7316,32.893699999999995
7317,32.892794
7318,32.856883
7319,32.834992
7320,32.886435
7321,32.789214
7322,32.796047
7323,32.831566
7324,32.81749
7325,32.785484
7326,32.803222
7327,32.812439
7328,32.828165
7329,32.818174
7330,32.774604
7331,32.821565
7332,32.786104
7333,32.772675
7334,32.720224
7335,32.756433
7336,32.715436000000004
7337,32.732267
7338,32.780119
7339,32.766211
7340,32.767387
7341,32.761308
7342,32.786572
7343,32.747501
7344,32.780612999999995
7345,32.739718
7346,32.743664
7347,32.698729
7348,32.648763
7349,32.647879
7350,32.702429
7351,32.703525
7352,32.702653
7353,32.734935
7354,32.736424
7355,32.796346
7356,32.807319
7357,32.849939
7358,32.921121
7359,32.912212
7360,32.925331
7361,32.908836
7362,32.948502999999995
7363,32.963405
7364,32.955115
7365,32.91988
7366,32.926382
7367,32.937871
7368,32.880498
7369,32.934841
7370,32.911978000000005
7371,32.919041
7372,32.892156
7373,32.922857
7374,32.903512
7375,32.960347
7376,32.943176
7377,32.916438
7378,32.886364
7379,32.846879
7380,32.818131
7381,32.818056
7382,32.857858
7383,32.826660000000004
7384,32.820241
7385,32.747911
7386,32.734939
7387,32.773564
7388,32.814368
7389,32.849856
7390,32.888049
7391,32.864204
7392,32.865576999999995
7393,32.957083
7394,33.009114000000004
7395,33.095913
7396,33.112733999999996
7397,33.109386
7398,33.126901
7399,33.145144
7400,33.100207000000005
7401,33.10967
7402,33.071222999999996
7403,32.974658000000005
7404,32.942636
7405,32.96423
7406,32.97001
7407,32.965602
7408,32.934419999999996
7409,32.892734
7410,32.894957000000005
7411,32.888451
7412,32.905848
7413,32.938561
7414,33.004579
7415,32.947554
7416,32.901495000000004
7417,32.882295
7418,32.934296
7419,32.982496
7420,33.008576
7421,33.01672
7422,33.023441
7423,33.023832999999996
7424,32.992830000000005
7425,33.009203
7426,33.068421
7427,33.060136
7428,32.988956
7429,32.987666
7430,32.981699
7431,33.032267
7432,33.017377999999994
7433,32.950235
7434,32.904467
7435,32.888124000000005
7436,32.911918
7437,32.964196
7438,32.99794
7439,32.980345
7440,32.946717
7441,32.916771999999995
7442,32.923673
7443,32.955332999999996
7444,33.013101999999996
7445,33.036092
7446,33.039727
7447,32.975573
7448,33.000622
7449,32.977887
7450,33.043589999999995
7451,33.017368000000005
7452,33.026180000000004
7453,33.051508
7454,32.944376
7455,32.901523999999995
7456,32.838275
7457,32.892906
7458,32.861769
7459,32.885579
7460,32.799446
7461,32.791314
7462,32.742314
7463,32.70547
7464,32.788
7465,32.840495000000004
7466,32.894444
7467,32.813884
7468,32.815415
7469,32.756441
7470,32.785894
7471,32.840622
7472,32.936029000000005
7473,32.929566
7474,32.913646
7475,32.824487999999995
7476,32.784634
7477,32.816461000000004
7478,32.817884
7479,32.853721
7480,32.843737000000004
7481,32.757315
7482,32.682667
7483,32.696534
7484,32.700119
7485,32.733849
7486,32.739683
7487,32.741244
7488,32.77068
7489,32.785838000000005
7490,32.847361
7491,32.885561
7492,32.856857000000005
7493,32.858409
7494,32.863765
7495,32.88046
7496,32.908703
7497,32.902317000000004
7498,32.866164
7499,32.803526
7500,32.761210999999996
7501,32.780262
7502,32.880722
7503,32.880102
7504,32.865652000000004
7505,32.859107
7506,32.813374
7507,32.873919
7508,32.87614
7509,32.962485
7510,32.930146
7511,32.959442
7512,32.873012
7513,32.863731
7514,32.876552000000004
7515,32.867741
7516,32.873666
7517,32.780867
7518,32.737974
7519,32.692665
7520,32.724265
7521,32.761572
7522,32.763949000000004
7523,32.72987
7524,32.696692
7525,32.681568
7526,32.708668
7527,32.795562
7528,32.819865
7529,32.838381
7530,32.800724
7531,32.750257000000005
7532,32.790934
7533,32.898587
7534,32.911273
7535,32.910169
7536,32.850108
7537,32.846851
7538,32.926068
7539,32.952875
7540,33.044289
7541,33.020861
7542,33.052724999999995
7543,33.043980000000005
7544,33.058924
7545,33.097182999999994
7546,33.170857000000005
7547,33.115729
7548,33.02087
7549,32.982896999999994
7550,32.885836000000005
7551,32.960675
7552,32.888797
7553,32.854875
7554,32.858976000000006
7555,32.876667000000005
7556,32.834058
7557,32.882955
7558,32.889069000000006
7559,32.911711000000004
7560,32.924449
7561,32.829947
7562,32.825488
7563,32.847857000000005
7564,32.907517999999996
7565,32.898959000000005
7566,32.879905
7567,32.857853000000006
7568,32.895368000000005
7569,32.906987
7570,32.894451000000004
7571,32.888553
7572,32.906354
7573,32.891746
7574,32.885276
7575,32.879262000000004
7576,32.92171
7577,32.917913999999996
7578,32.877703000000004
7579,32.808271
7580,32.847564
7581,32.893339
7582,32.914164
7583,32.90613
7584,32.851309
7585,32.810643
7586,32.77723
7587,32.799575
7588,32.73601
7589,32.748363
7590,32.700875
7591,32.67371
7592,32.659723
7593,32.69047
7594,32.661705000000005
7595,32.682604
7596,32.666809
7597,32.624827
7598,32.717043000000004
7599,32.70577
7600,32.733474
7601,32.761967
7602,32.759306
7603,32.704436
7604,32.737640999999996
7605,32.791343999999995
7606,32.851577
7607,32.841536
7608,32.812965
7609,32.864209
7610,32.889459
7611,32.924561999999995
7612,32.956435
7613,32.934858
7614,32.916902
7615,32.878137
7616,32.890162
7617,32.873591
7618,32.922776
7619,32.921054
7620,32.866305
7621,32.840827
7622,32.820757
7623,32.913966
7624,32.909409
7625,32.916103
7626,32.892066
7627,32.917667
7628,32.947766
7629,33.025777000000005
7630,33.038579
7631,32.993545
7632,32.949585
7633,32.866181
7634,32.893733999999995
7635,32.896932
7636,32.86214
7637,32.856897
7638,32.792704
7639,32.685948
7640,32.748971000000004
7641,32.77398
7642,32.800017999999994
7643,32.793607
7644,32.766797
7645,32.749173
7646,32.79386
7647,32.90323
7648,32.927042
7649,33.012626
7650,33.003947999999994
7651,33.024334
7652,33.090012
7653,33.128795
7654,33.167466
7655,33.197666
7656,33.172614
7657,33.056793
7658,32.996128
7659,32.965637
7660,32.92711
7661,32.934895
7662,32.848118
7663,32.885707000000004
7664,32.852004
7665,32.858644
7666,32.860851000000004
7667,32.893252999999994
7669,32.888445
7670,32.917146
7671,32.92986
7672,32.984622
7673,32.958743000000005
7674,32.938300000000005
7675,32.90328
7676,32.960465
7677,32.94101
7678,32.957977
7679,32.920959
7680,32.919245000000004
7681,32.842654
7682,32.828398
7683,32.818512999999996
7684,32.814023
7685,32.843254
7686,32.845487
7687,32.817933
7688,32.774608
7689,32.804095000000004
7690,32.822979
7691,32.886868
7692,32.902357
7693,32.930709
7694,32.949729
7695,33.020491
7696,33.033713000000006
7697,33.100305999999996
7698,33.170004999999996
7699,33.159442000000006
7700,33.142128
7701,33.079764000000004
7702,33.099409
7703,33.115655
7704,33.093171999999996
7705,32.939249000000004
7706,32.876027
7707,32.801989
7708,32.775661
7709,32.862705
7710,32.850488
7711,32.853854
7712,32.766377
7713,32.685467
7714,32.695751
7715,32.782244
7716,32.781864
7717,32.803296
7718,32.810973
7719,32.75257
7720,32.766196
7721,32.765199
7722,32.790099000000005
7723,32.844002999999994
7724,32.861156
7725,32.805949999999996
7726,32.758639
7727,32.787031000000006
7728,32.82263
7729,32.81977
7730,32.803110999999994
7731,32.851532
7732,32.857870999999996
7733,32.898891000000006
7734,32.930536999999994
7735,33.00236
7736,33.107832
7737,33.141635
7738,33.05975
7739,33.07974900000001
7740,33.079459
7741,33.035039
7742,33.021561999999996
7743,32.925236
7744,32.917896
7745,32.892618
7746,32.842213
7747,32.821464999999996
7748,32.876729
7749,32.846351999999996
7750,32.882618
7751,32.934252
7752,32.94195
7753,33.012803999999996
7754,33.014163999999994
7755,32.99925
7756,33.036576999999994
7757,33.010655
7758,32.971451
7759,32.974477
7760,32.953402000000004
7761,32.964708
7762,32.99419
7763,32.989678999999995
7764,32.967081
7765,32.973707000000005
7766,32.931127000000004
7767,32.915682000000004
7768,32.894977
7769,32.941720000000004
7770,32.957046000000005
7771,32.925091
7772,32.9024
7773,32.843034
7774,32.82915
7775,32.885683
7776,32.932365
7777,32.966241000000004
7778,33.015426
7779,32.971430999999995
7780,32.993994
7781,33.007132
7782,33.000628
7783,33.050744
7784,33.104301
7785,32.993856
7786,32.977998
7787,33.010351
7788,33.019857
7789,33.049883
7790,32.989757
7791,32.986985999999995
7792,33.027322
7793,33.094599
7794,33.087339
7795,33.091919000000004
7796,33.054315
7797,33.031197
7798,33.089663
7799,33.096725
7800,33.082488
7801,33.066126
7802,33.039487
7803,32.924216
7804,32.954105000000006
7805,33.086781
7806,33.104040999999995
7807,33.107716
7808,33.050146999999996
7809,33.054364
7810,33.093723
7811,33.174351
7812,33.218517
7813,33.226794
7814,33.178091
7815,33.103714999999994
7816,33.125155
7817,33.151103000000006
7818,33.164892
7819,33.139515
7820,33.133295
7821,33.076262
7822,33.055706
