training_iteration,training_iteration_time_s,cumulative_training_hours,number_of_agents
679,13.929557,2.401697538055555,2.0
680,13.942879999999999,2.4055705602777775,2.0
681,13.96166,2.4094487991666664,2.0
682,13.982927,2.413332945555555,2.0
683,13.962463,2.4172114074999995,2.0
684,13.94421,2.421084799166666,2.0
685,13.967295,2.4249646033333327,2.0
686,14.030201,2.4288618813888885,2.0
687,14.046346999999999,2.4327636444444436,2.0
688,14.024362,2.436659300555555,2.0
689,14.02675,2.4405556199999996,2.0
690,14.022356,2.444450718888888,2.0
691,13.994332,2.4483380333333327,2.0
692,13.999798,2.452226866111111,2.0
693,13.988966,2.45611269,2.0
694,13.983031,2.4599968652777777,2.0
695,13.981483,2.4638806105555555,2.0
696,13.936568999999999,2.467751879722222,2.0
697,13.900362999999999,2.4716130916666663,2.0
698,13.904403,2.4754754258333334,2.0
699,13.903601,2.479337537222222,2.0
700,13.913939000000001,2.4832025202777777,2.0
701,13.920926999999999,2.4870694444444443,2.0
702,13.911359000000001,2.490933710833333,2.0
703,13.915036,2.494798998611111,2.0
704,13.942605,2.4986719444444443,2.0
705,13.934253,2.5025425702777775,2.0
706,13.958497,2.506419930555555,2.0
707,14.003408,2.510309766111111,2.0
708,14.044485,2.514211011944444,2.0
709,14.027928,2.5181076586111106,2.0
710,14.018327,2.522001638333333,2.0
711,14.021259,2.5258964324999993,2.0
712,14.031203999999999,2.529793989166666,2.0
713,14.032422,2.5336918841666662,2.0
714,14.043383,2.5375928238888887,2.0
715,14.052343,2.5414962524999996,2.0
716,14.034360000000001,2.5453946858333327,2.0
717,14.009188,2.549286126944444,2.0
718,13.976575,2.5531685088888882,2.0
719,13.983012,2.5570526788888888,2.0
720,13.967336999999999,2.560932494722222,2.0
721,13.950348,2.5648075913888886,2.0
722,13.956237,2.568684323888889,2.0
723,13.956003,2.5725609913888885,2.0
724,13.944014,2.576434328611111,2.0
725,13.934940000000001,2.5803051452777774,2.0
726,14.257850000000001,2.5842656591666664,2.0
727,14.548594999999999,2.5883069355555555,2.0
728,14.522308,2.5923409099999994,2.0
729,14.562942,2.5963861716666665,2.0
730,14.603482,2.6004426944444443,2.0
731,14.630359,2.6045066830555554,2.0
732,14.653664000000001,2.6085771452777777,2.0
733,14.664569,2.612650636666667,2.0
734,14.638197,2.6167168025,2.0
735,14.642984,2.620784298055556,2.0
736,14.342923,2.6247684433333336,2.0
737,14.044283,2.6286696330555555,2.0
738,14.079074,2.6325804869444442,2.0
739,14.063104,2.636486904722222,2.0
740,14.04435,2.6403881130555558,2.0
741,14.05398,2.644291996388889,2.0
742,14.033252000000001,2.6481901219444444,2.0
743,14.026191,2.6520862861111114,2.0
744,14.062908,2.655992649444445,2.0
745,14.062322,2.6598988500000003,2.0
746,14.356188,2.66388668,2.0
747,14.671047,2.6679619708333333,2.0
748,14.982253,2.6721237077777777,2.0
749,15.285877000000001,2.676369784722222,2.0
750,15.597767,2.680702497777778,2.0
751,15.562547,2.6850254275,2.0
752,15.602748,2.689359524166666,2.0
753,15.605945,2.693694508888888,2.0
754,15.597626,2.6980271827777775,2.0
755,15.598208000000001,2.7023600183333327,2.0
756,15.290443999999999,2.7066073638888883,2.0
757,14.988672000000001,2.7107708838888884,2.0
758,14.663892,2.7148441872222215,2.0
759,14.360528,2.718833222777777,2.0
760,14.032303,2.7227310847222213,2.0
761,14.025223,2.7266269799999994,2.0
762,13.957803,2.730504147499999,2.0
763,13.947662000000001,2.734378498055555,2.0
764,13.937019,2.7382498922222216,2.0
765,13.930928,2.742119594444444,2.0
766,13.941360000000001,2.7459921944444443,2.0
767,13.943768,2.749865463333333,2.0
768,13.975591,2.753747571944444,2.0
769,13.996779,2.7576355661111105,2.0
770,14.010349,2.7615273297222216,2.0
771,14.026173,2.7654234888888882,2.0
772,14.037004999999999,2.769322656944444,2.0
773,14.074325,2.7732321916666662,2.0
774,14.099731,2.7771487836111106,2.0
775,14.121782999999999,2.7810715011111107,2.0
776,14.090797,2.7849856113888887,2.0
777,14.085531999999999,2.788898259166666,2.0
778,14.093418999999999,2.7928130977777776,2.0
779,14.07621,2.7967231561111108,2.0
780,14.094757,2.8006383663888887,2.0
781,14.088129,2.804551735555555,2.0
782,14.101742,2.808468886111111,2.0
783,14.068489,2.8123767997222218,2.0
784,14.038365,2.8162763455555555,2.0
785,14.032007,2.8201741252777777,2.0
786,14.043203,2.8240750149999996,2.0
787,14.07619,2.827985067777777,2.0
788,14.046567,2.8318868919444435,2.0
789,14.029371999999999,2.835783939722222,2.0
790,14.001486000000002,2.8396732413888883,2.0
791,14.012663,2.843565647777777,2.0
792,14.029665999999999,2.8474627772222214,2.0
793,14.024781,2.8513585497222214,2.0
794,14.038542,2.8552581447222214,2.0
795,14.024611,2.8591538699999997,2.0
796,14.061806,2.863059927222222,2.0
797,14.04655,2.866961746666666,2.0
798,14.037529000000001,2.8708610602777767,2.0
799,14.081196,2.87477250361111,2.0
800,14.100106,2.878689199722221,2.0
801,14.115794,2.8826102536111096,2.0
802,14.091391,2.8865245288888874,2.0
803,14.112483000000001,2.8904446630555545,2.0
804,14.130439,2.894369784999999,2.0
805,14.129769,2.898294720833332,2.0
806,14.096316999999999,2.9022103644444432,2.0
807,14.0701,2.9061187255555545,2.0
808,14.079511,2.910029700833332,2.0
809,14.058788,2.9139349197222213,2.0
810,14.055087,2.917839110555555,2.0
811,14.024784,2.9217348838888877,2.0
812,14.027716,2.925631471666666,2.0
813,14.009619,2.9295230324999992,2.0
814,13.993257999999999,2.9334100486111105,2.0
815,14.100239,2.9373267816666657,2.0
816,14.39193,2.941324539999999,2.0
817,14.766988999999999,2.9454264813888877,2.0
818,15.066697,2.949611674999999,2.0
819,15.359442999999999,2.9538781869444435,2.0
820,15.529062,2.9581918152777766,2.0
821,15.559987999999999,2.9625140341666656,2.0
822,15.57267,2.966839775833332,2.0
823,15.554744000000001,2.971160538055554,2.0
824,15.600277,2.9754939483333316,2.01
825,15.662237999999999,2.9798445699999987,2.01
826,15.528536,2.9841580522222206,2.01
827,15.442172000000001,2.9884475444444427,2.02
828,15.431854,2.992734170555554,2.03
829,15.437719,2.9970224258333316,2.03
830,15.639802,3.001366815277776,2.05
831,16.011516,3.0058144586111095,2.06
832,16.400669999999998,3.0103702002777766,2.07
833,16.799432,3.015036709166665,2.07
834,17.279927999999998,3.0198366891666653,2.08
835,17.60188,3.0247261002777766,2.09
836,17.971156999999998,3.029718088333332,2.11
837,18.260562,3.034790466666665,2.15
838,18.546903999999998,3.0399423844444433,2.16
839,18.797922,3.045164029444443,2.21
840,19.028824,3.050449813888888,2.27
841,19.717197,3.0559268130555544,2.3
842,19.930626,3.061463098055554,2.33
843,20.35704,3.0671178313888876,2.36
844,20.852548,3.0729102058333324,2.38
845,21.418167,3.0788596966666657,2.4
846,21.464266,3.084821992777777,2.42
847,21.465335,3.0907845858333327,2.44
848,21.491141,3.096754347222222,2.44
849,21.525776,3.102733729444444,2.48
850,21.496543000000003,3.1087049913888882,2.51
851,20.977973000000002,3.1145322061111105,2.52
852,20.924512999999997,3.1203445708333324,2.55
853,20.698406,3.1260941280555548,2.59
854,20.254051999999998,3.1317202536111104,2.59
855,19.970768,3.1372676891666655,2.64
856,20.429012999999998,3.1429424149999994,2.66
857,20.944513,3.1487603352777773,2.67
858,21.173852999999998,3.1546419611111105,2.69
859,21.133944,3.16051250111111,2.71
860,21.173893,3.1663941380555545,2.75
861,21.21802,3.172288032499999,2.8
862,21.226955999999998,3.178184409166666,2.81
863,21.21852,3.1840784424999993,2.84
864,21.188679,3.189964186666666,2.84
865,20.98263,3.1957926949999997,2.88
866,20.534433,3.2014967041666664,2.89
867,20.049293000000002,3.207065952222222,2.93
868,19.829117999999998,3.2125740405555554,2.94
869,19.849833,3.2180878830555555,2.95
870,19.820069,3.223593457777777,2.97
871,19.814854999999998,3.2290975841666665,2.97
872,19.844812,3.234610031944444,2.98
873,19.896,3.240136698611111,2.99
874,20.357003,3.245791421666666,2.99
875,20.817108,3.251573951666666,3.0
876,20.830619,3.2573602347222215,3.0
877,20.845746,3.263150719722222,3.0
878,20.793239,3.268926619444444,3.0
879,20.863439,3.2747220191666666,3.0
880,20.844969000000003,3.280512288333333,3.0
881,20.827515,3.286297709166667,3.0
882,20.82356,3.2920820313888894,3.0
883,20.757103,3.2978478933333335,3.0
884,20.346846000000003,3.3034997950000005,3.0
885,19.923135,3.3090339991666666,3.0
886,19.896987,3.3145609400000002,3.0
887,19.844188,3.3200732144444443,3.0
888,19.872001,3.3255932147222222,3.0
889,19.824316,3.3310999691666665,3.0
890,19.862181,3.3366172416666666,3.0
891,19.887679,3.3421415969444443,3.0
892,19.874115000000003,3.3476621844444443,3.0
893,19.891976,3.3531877333333338,3.0
894,19.875581999999998,3.3587087283333337,3.0
895,19.862281,3.3642260286111116,3.0
896,19.921323,3.369759729444445,3.0
897,19.968808,3.375306620555556,3.0
898,19.956537,3.3808501030555558,3.0
899,19.960748,3.3863947552777782,3.0
900,20.018442999999998,3.3919554338888895,3.0
901,20.019512,3.397516409444445,3.0
902,20.035503000000002,3.4030818269444447,3.0
903,20.048253,3.408650786111112,3.0
904,20.041629,3.4142179052777784,3.0
905,20.043825000000002,3.419785634444445,3.0
906,20.018725,3.4253463913888895,3.0
907,20.260406,3.430974281944445,3.0
908,20.280232,3.4366076797222225,3.0
909,20.266574000000002,3.442237283611111,3.0
910,20.198103,3.447847867777778,3.0
911,20.192850999999997,3.4534569930555556,3.0
912,20.248451,3.459081562777778,3.0
913,20.265552,3.464710882777778,3.0
914,20.315662,3.470354122222223,3.0
915,20.346212,3.4760058477777784,3.0
916,20.369172,3.481663951111112,3.0
917,20.134528,3.4872568755555564,3.0
918,20.159437,3.4928567191666677,3.0
919,20.170994,3.4984597730555564,3.0
920,20.228283,3.5040787405555567,3.0
921,20.243182,3.5097018466666676,3.0
922,20.192577,3.5153108958333346,3.0
923,20.227025,3.52092951388889,3.0
924,20.187128,3.5265370494444457,3.0
925,20.180371,3.5321427080555567,3.0
926,20.212032,3.53775716138889,3.0
927,20.206066999999997,3.5433699577777786,3.0
928,20.2306,3.54898956888889,3.0
929,20.277254,3.5546221394444455,3.0
930,20.212585999999998,3.560236746666668,3.0
931,20.219209,3.565853193611112,3.0
932,20.237735,3.571474786666668,3.0
933,20.188768,3.5770827777777794,3.0
934,20.227695,3.5827015819444457,3.0
935,20.394998,3.5883668591666678,3.0
936,20.370594,3.5940253575000014,3.0
937,20.414286,3.599695992500001,3.0
938,20.374852,3.6053556736111125,3.0
939,20.319761999999997,3.6110000519444454,3.0
940,20.333119,3.6166481405555566,3.0
941,20.346357,3.62229990638889,3.0
942,20.326913,3.627946271111113,3.0
943,20.362705000000002,3.633602578055557,3.0
944,20.344396,3.639253799166668,3.0
945,20.208936,3.644867392500002,3.0
946,20.241327000000002,3.650489983333335,3.0
947,20.228933,3.6561091313888907,3.0
948,20.222898,3.6617266030555573,3.0
949,20.247057,3.6673507855555574,3.0
950,20.264019,3.672979679722224,3.0
951,20.263496,3.678608428611113,3.0
952,20.276072,3.6842406708333355,3.0
953,20.252762999999998,3.6898664383333353,3.0
954,20.255787,3.6954930458333357,3.0
955,20.22939,3.7011123208333356,3.0
956,20.252018,3.706737881388891,3.0
957,20.234865000000003,3.7123586772222246,3.0
958,20.247497,3.7179829819444468,3.0
959,20.270414000000002,3.7236136525000023,3.0
960,20.308132,3.72925480027778,3.0
961,20.27654,3.734887172500003,3.0
962,20.302958,3.7405268830555585,3.0
963,20.354422,3.7461808891666695,3.0
964,20.431029,3.7518561750000026,3.0
965,20.443195,3.7575348402777804,3.0
966,20.416712,3.7632061491666695,3.0
967,20.460159,3.7688895266666695,3.0
968,20.492075,3.774581769722225,3.0
969,20.460003,3.7802651038888917,3.0
970,20.409200000000002,3.785934326111114,3.0
971,20.445656,3.791613675000003,3.0
972,20.466283,3.7972987536111136,3.0
973,20.420607,3.802971144444447,3.0
974,20.324132000000002,3.8086167366666692,3.0
975,20.315257000000003,3.8142598636111136,3.0
976,20.295332,3.819897455833336,3.0
977,20.23405,3.82551802527778,3.0
978,20.233004,3.831138304166669,3.0
979,20.230193,3.836757802222224,3.0
980,20.234223999999998,3.842378420000002,3.0
981,20.201705999999998,3.847990005000002,3.0
982,20.155067,3.853588634722224,3.0
983,20.135125,3.8591817250000022,3.0
984,20.153743,3.8647799869444466,3.0
985,20.143114,3.8703752963888913,3.0
986,20.129626000000002,3.875966859166669,3.0
987,20.110002,3.8815529708333356,3.0
988,20.475609,3.887240640000002,3.0
989,20.543098999999998,3.892947056388891,3.0
990,20.536621999999998,3.898651673611113,3.0
991,20.535434000000002,3.9043559608333354,3.0
992,20.555204,3.9100657397222243,3.0
993,20.602639,3.915788695000002,3.0
994,21.042877,3.921633938611113,3.0
995,21.51307,3.927609791388891,3.0
996,21.762708,3.933654988055558,3.0
997,21.811343,3.9397136944444466,3.0
998,21.409689999999998,3.945660830555558,3.0
999,21.360562,3.951594320000002,3.0
1000,21.402678,3.9575395083333356,3.0
1001,21.382707,3.963479149166669,3.0
1002,21.378087999999998,3.969417506944447,3.0
1003,21.371217,3.9753539561111135,3.0
1004,20.930638,3.9811680222222248,3.0
1005,20.902808,3.9869743577777803,3.0
1006,20.714351999999998,3.9927283444444472,3.0
1007,20.680557,3.9984729436111137,3.0
1008,20.688708,4.004219806944447,3.0
1009,20.674668,4.00996277027778,3.0
1010,20.647118,4.015698080833336,3.0
1011,20.737643,4.021458537222225,3.0
1012,20.710693,4.027211507500003,3.0
1013,20.684957999999998,4.03295732916667,3.0
1014,20.666845000000002,4.038698119444447,3.0
1015,20.226684000000002,4.044316642777781,3.0
1016,20.139765999999998,4.049911022222225,3.0
1017,20.170714,4.055513998333336,3.0
1018,20.152791,4.061111995833336,3.0
1019,20.135346000000002,4.066705147500002,3.0
1020,20.125308,4.072295510833336,3.0
1021,20.092846,4.077876856944447,3.0
1022,20.163192,4.083477743611113,3.0
1023,20.194589,4.089087351666669,3.0
1024,20.222874,4.0947048166666695,3.0
1025,20.237312999999997,4.100326292500003,3.0
1026,20.272232,4.105957468055558,3.0
1027,20.242806,4.111580469722225,3.0
1028,20.281937000000003,4.117214341111113,3.0
1029,20.335001000000002,4.122862952500002,3.0
1030,20.349456,4.128515579166669,3.0
1031,20.305691,4.134156048888891,3.0
1032,20.259936000000003,4.139783808888891,3.0
1033,20.250291,4.1454088897222245,3.0
1034,20.289270000000002,4.151044798055557,3.0
1035,20.253476,4.156670763611113,3.0
1036,20.273785,4.162302370555557,3.0
1037,20.28278,4.167936476111112,3.0
1038,20.260377000000002,4.173564358611113,3.0
1039,20.263355,4.179193068333335,3.0
1040,20.285681,4.184827979722224,3.0
1041,20.310942999999998,4.190469908333335,3.0
1042,20.315669999999997,4.196113150000001,3.0
1043,20.29973,4.20175196388889,3.0
1044,20.234448,4.20737264388889,3.0
1045,20.288748,4.213008407222224,3.0
1046,20.260553,4.2186363386111125,3.0
1047,20.244449,4.224259796666669,3.0
1048,20.23789,4.22988143277778,3.0
1049,20.200329,4.2354926352777795,3.0
1050,20.159989000000003,4.241092632222224,3.0
1051,20.132637,4.246685031388891,3.0
1052,20.128979,4.252276414444446,3.0
1053,20.136087,4.2578697719444465,3.0
1054,20.175716,4.263474137500002,3.0
1055,20.164286,4.269075328055557,3.0
1056,20.228386999999998,4.274694324444446,3.0
1057,20.250214,4.28031938388889,3.0
1058,20.279902999999997,4.285952690277779,3.0
1059,20.260523000000003,4.291580613333335,3.0
1060,20.314085,4.2972234147222235,3.0
1061,20.323987000000002,4.302868966666668,3.0
1062,20.296418000000003,4.308506860555557,3.0
1063,20.297945,4.3141451786111125,3.0
1064,20.271883999999996,4.319776257500002,3.0
1065,20.236639999999998,4.32539754638889,3.0
1066,20.183940999999997,4.331004196666668,3.0
1067,20.162236,4.336604817777779,3.0
1068,20.159847000000003,4.342204775277779,3.0
1069,20.163943,4.347805870555557,3.0
1070,20.113925,4.353393071944446,3.0
1071,20.113908,4.358980268611112,3.0
1072,20.135571,4.364573482777779,3.0
1073,20.128395,4.370164703611112,3.0
1074,20.111934,4.375751351944445,3.0
1075,20.101123,4.381334997222224,3.0
1076,20.074162,4.386911153333335,3.0
1077,20.129424,4.392502660000002,3.0
1078,20.147109,4.398099079166668,3.0
1079,20.164428,4.403700309166668,3.0
1080,20.165813999999997,4.409301924166668,3.0
1081,20.195104,4.4149116752777795,3.0
1082,20.220632000000002,4.420528517500002,3.0
1083,20.245338,4.426152222500002,3.0
1084,20.288613,4.431787948333335,3.0
1085,20.338431,4.4374375125000025,3.0
1086,20.395906,4.443103041944447,3.0
1087,20.371058,4.448761669166669,3.0
1088,20.336896,4.454410806944447,3.0
1089,20.340374,4.460060910833335,3.0
1090,20.323936,4.4657064486111135,3.0
1091,20.293637,4.471343570000003,3.0
1092,20.278526000000003,4.476976493888891,3.0
1093,20.254796,4.482602826111114,3.0
1094,20.219766,4.48821942777778,3.0
1095,20.237571,4.49384097527778,3.0
1096,20.169040000000003,4.499443486388891,3.0
1097,20.192071,4.5050523950000025,3.0
1098,20.673148,4.510794936111114,3.0
1099,21.110819,4.516659052500002,3.0
1100,21.616237,4.5226635627777805,3.0
1101,21.604941999999998,4.5286649355555575,3.0
1102,21.624427999999998,4.534671721111113,3.0
1103,21.633236,4.540680953333335,3.0
1104,21.674027,4.54670151638889,3.0
1105,21.619736,4.552706998611113,3.0
1106,21.623233,4.558713452222223,3.0
1107,21.57647,4.5647069161111125,3.0
1108,21.583908,4.570702446111112,3.0
1109,21.122819,4.576569895833335,3.0
1110,20.653198,4.582306895277779,3.0
1111,20.664226,4.588046958055557,3.0
1112,20.647278999999997,4.593782313333335,3.0
1113,20.660893,4.59952145027778,3.0
1114,20.639247,4.605254574444446,3.0
1115,20.639163,4.610987675277779,3.0
1116,20.634076,4.616719363055557,3.0
1117,20.663383000000003,4.6224591916666675,3.0
1118,20.204267,4.628071488055557,3.0
1119,20.254506000000003,4.633697739722224,3.0
1120,20.244681,4.639321262222224,3.0
1121,20.229746,4.644940636111113,3.0
1122,20.203851999999998,4.6505528172222235,3.0
1123,20.176469,4.656157391944447,3.0
1124,20.213956999999997,4.661772380000002,3.0
1125,20.23132,4.667392191111113,3.0
1126,20.249923,4.673017169722224,3.0
1127,20.236150000000002,4.678638322500002,3.0
1128,20.181184000000002,4.684244206944447,3.0
1129,20.144585,4.689839925000002,3.0
1130,20.17459,4.695443977777779,3.0
1131,20.191873,4.70105283138889,3.0
1132,20.208633000000003,4.706666340555556,3.0
1133,20.250777999999997,4.712291556666668,3.0
1134,20.198575,4.717902271944445,3.0
1135,20.170524,4.723505195277779,3.0
1136,20.151894,4.729102943611112,3.0
1137,20.140881,4.734697632777778,3.0
1138,20.156648,4.740296701666667,3.0
1139,20.198648000000002,4.745907437222223,3.0
1140,20.184884999999998,4.751514349722223,3.0
1141,20.206034,4.757127136944445,3.0
1142,20.379006,4.762787971944444,3.0
1143,20.366135,4.768445231666667,3.0
1144,20.372311,4.774104206944444,3.0
1145,20.392737,4.779768856111111,3.0
1146,20.434159,4.785445011388888,3.0
1147,20.433465,4.791120973888888,3.0
1148,20.444440999999998,4.796799985277777,3.0
1149,20.44808,4.802480007499998,3.0
1150,20.469346,4.808165936944444,3.0
1151,20.922952000000002,4.813977868055555,3.0
1152,20.807589,4.819757753888888,3.0
1153,20.812527,4.825539011388887,3.0
1154,20.809646,4.8313194686111105,3.0
1155,20.805118999999998,4.837098668333333,3.0
1156,20.772678,4.842868856666667,3.0
1157,20.782213,4.8486416936111105,3.0
1158,20.827835,4.854427203333333,3.0
1159,20.81033,4.860207850555555,3.0
1160,20.747881,4.8659711508333325,3.0
1161,20.726195,4.871728427222221,3.0
1162,21.103401,4.877590483055554,3.0
1163,21.598316,4.883590015277776,3.0
1164,22.032917,4.889710269999999,3.0
1165,22.483271000000002,4.8959556230555545,3.0
1166,22.949932,4.902330604166666,3.0
1167,22.936525000000003,4.90870186111111,3.0
1168,22.912726,4.915066507222221,3.0
1169,22.855044000000003,4.9214151305555545,3.0
1170,22.85686,4.927764258333332,3.0
1171,22.394074,4.933984834444443,3.0
1172,21.906011,4.9400698374999985,3.0
1173,21.363099,4.946004031666665,3.0
1174,20.963394,4.951827196666664,3.0
1175,20.534443,4.957531208611109,3.0
1176,20.049562,4.9631005313888865,3.0
1177,20.498754,4.96879462972222,3.0
1178,20.938582,4.974610902499998,3.0
1179,21.071711999999998,4.980464155833332,3.0
1180,21.065685000000002,4.986315734999998,3.0
1181,21.060205000000003,4.992165791944443,3.0
1182,21.090413,4.9980242399999995,3.0
1183,21.126304,5.003892657777778,3.0
1184,21.063665,5.009743675833334,3.0
1185,21.092729,5.015602767222222,3.0
1186,21.09423,5.021462275555555,3.0
1187,20.635465,5.027194349166666,3.0
1188,20.131099,5.03278632111111,3.0
1189,20.003012,5.038342713333333,3.0
1190,20.015278,5.043902512777777,3.0
1191,20.00386,5.0494591405555544,3.0
1192,19.981881,5.0550096630555545,3.0
1193,19.958088,5.060553576388888,3.0
1194,19.978797999999998,5.066103242499999,3.0
1195,19.947478,5.07164420861111,3.0
1196,20.045096,5.077212290833332,3.0
1197,20.032578,5.082776895833332,3.0
1198,20.052023000000002,5.088346902222221,3.0
1199,20.041028999999998,5.093913854722221,3.0
1200,20.071303,5.099489216666665,3.0
1201,20.076556,5.105066037777776,3.0
1202,20.126745,5.110656800277777,3.0
1203,20.559697,5.116367827222222,3.0
1204,21.001702,5.122201633333333,3.0
1205,21.449605,5.128159856944444,3.0
1206,21.81218,5.134218795833334,3.0
1207,21.892101,5.140299935000001,3.0
1208,21.890871999999998,5.146380732777779,3.0
1209,21.901310000000002,5.152464430000001,3.0
1210,21.858146,5.158536137222223,3.0
1211,21.910280999999998,5.16462232638889,3.0
1212,21.881797,5.170700603333334,3.0
1213,21.466536,5.17666353,3.0
1214,21.016988,5.182501582222223,3.0
1215,20.537743,5.188206510833334,3.0
1216,20.102498999999998,5.193790538333333,3.0
1217,20.048118,5.19935946,3.0
1218,20.090179,5.2049400652777775,3.0
1219,20.106457,5.210525192222223,3.0
1220,20.103231,5.216109423055556,3.0
1221,20.088019,5.221689428333334,3.0
1222,20.112924,5.227276351666667,3.0
1223,20.089015,5.232856633611112,3.0
1224,20.111806,5.23844324638889,3.0
1225,20.119667,5.2440320427777785,3.0
1226,20.134332999999998,5.249624913055557,3.0
1227,20.602666000000003,5.255347875833334,3.0
1228,21.007436000000002,5.261183274722224,3.0
1229,21.038636,5.267027340277779,3.0
1230,21.074989000000002,5.2728815038888905,3.0
1231,21.036238,5.278724903333335,3.0
1232,20.999095,5.284557985277779,3.0
1233,21.011067,5.290394392777779,3.0
1234,20.993319,5.296225870277779,3.0
1235,21.006483,5.302061004444446,3.0
1236,20.966215000000002,5.307884953055558,3.0
1237,20.462114,5.313568873611113,3.0
1238,20.039295,5.3191353444444465,3.0
1239,19.988472,5.32468769777778,3.0
1240,19.9838,5.330238753333336,3.0
1241,19.964530999999997,5.335784456388892,3.0
1242,19.953471,5.341327087222226,3.0
1243,19.929153999999997,5.346862963333337,3.0
1244,19.949287,5.352404431944448,3.0
1245,19.90928,5.357934787500003,3.0
1246,19.923722,5.3634691547222255,3.0
1247,19.937343000000002,5.369007305555559,3.0
1248,19.894309,5.374533502500004,3.0
1249,19.925258999999997,5.38006829666667,3.0
1250,19.925810000000002,5.385603243888893,3.0
1251,19.924367999999998,5.391137790555559,3.0
1252,19.937487,5.396675981388892,3.0
1253,19.964486,5.4022216719444485,3.0
1254,19.908237,5.407751737777781,3.0
1255,19.910403,5.413282405277782,3.0
1256,19.868734,5.41880149805556,3.0
1257,19.898827,5.424328950000004,3.0
1258,19.920997,5.429862560277782,3.0
1259,19.893665000000002,5.435388578333337,3.0
1260,19.852595,5.44090318805556,3.0
1261,19.911941,5.446434282777782,3.0
1262,19.960803,5.451978950277782,3.0
1263,19.958041,5.45752285055556,3.0
1264,19.991009,5.463075908611117,3.0
1265,20.028367999999997,5.468639344166672,3.0
1266,20.063014,5.474212403611116,3.0
1267,20.043913,5.479780157222228,3.0
1268,20.033924,5.485345136111117,3.0
1269,20.081821,5.490923419722227,3.0
1270,20.102352,5.496507406388894,3.0
1271,20.086852999999998,5.502087087777784,3.0
1272,20.065359,5.507660798611117,3.0
1273,20.126316,5.513251441944451,3.0
1274,20.128936000000003,5.518842813055562,3.0
1275,20.132079,5.524435057222228,3.0
1276,20.149412,5.5300321161111174,3.0
1277,20.139182,5.535626333333339,3.0
1278,20.187172,5.5412338811111175,3.0
1279,20.145694,5.546829907222228,3.0
1280,20.152663,5.552427869166673,3.0
1281,20.213193999999998,5.558042645277784,3.0
1282,20.249781,5.56366758444445,3.0
1283,20.157586,5.569266913888895,3.0
1284,20.194987,5.574876632500006,3.0
1285,20.150412,5.580473969166672,3.0
1286,20.116142,5.586061786388894,3.0
1287,20.148687000000002,5.591658643888894,3.0
1288,20.117601,5.597246866388895,3.0
1289,20.144586999999998,5.602842585000006,3.0
1290,20.131668,5.608434715000006,3.0
1291,20.050378000000002,5.614004264444451,3.0
1292,20.000093,5.619559845833339,3.0
1293,20.01388,5.6251192569444495,3.0
1294,19.977984,5.63066869694445,3.0
1295,20.023731,5.636230844444451,3.0
1296,20.191405,5.641839568055562,3.0
1297,20.398742,5.647505885277784,3.0
1298,20.381887,5.653167520555562,3.0
1299,20.345341,5.6588190041666735,3.0
1300,20.385736,5.664481708611118,3.0
1301,20.390323,5.670145687222229,3.0
1302,20.39295,5.675810395555563,3.0
1303,20.445189,5.681489614722229,3.0
1304,20.454409,5.687171395000007,3.0
1305,20.442937999999998,5.692849988888896,3.0
1306,20.379027999999998,5.698510830000007,3.0
1307,20.151482,5.704108463888896,3.0
1308,20.16731,5.709710494444452,3.0
1309,20.183768,5.7153170966666735,3.0
1310,20.169735,5.72091980083334,3.0
1311,20.210401,5.726533801111118,3.0
1312,20.241133,5.732156338055562,3.0
1313,20.237492,5.737777863611118,3.0
1314,20.229152,5.743397072500007,3.0
1315,20.208249,5.749010475000007,3.0
1316,20.175823,5.754614870277785,3.0
1317,20.225068,5.76023294472223,3.0
1318,20.222476999999998,5.765850299444451,3.0
1319,20.259883000000002,5.771478044722229,3.0
1320,20.232008,5.777098046944451,3.0
1321,20.186622,5.782705441944451,3.0
1322,20.146519,5.788301697222229,3.0
1323,20.099576000000003,5.793884912777785,3.0
1324,20.116608,5.799472859444451,3.0
1325,20.130052,5.805064540555563,3.0
1326,20.093039,5.810645940277785,3.0
1327,20.067811000000003,5.81622033222223,3.0
1328,20.146743999999998,5.821816650000008,3.0
1329,20.104637,5.827401271388896,3.0
1330,20.140913,5.832995969444452,3.0
1331,20.146931000000002,5.8385923391666745,3.0
1332,20.192144,5.8442012680555635,3.0
1333,20.221925,5.849818469444452,3.0
1334,20.207181000000002,5.855431575277787,3.0
1335,20.208933000000002,5.861045167777787,3.0
1336,20.18721,5.86665272611112,3.0
1337,20.219326000000002,5.872269205555564,3.0
1338,20.149261,5.877866222500008,3.0
1339,20.227827,5.8834850633333415,3.0
1340,20.225985,5.889103392500008,3.0
1341,20.232312,5.894723479166675,3.0
1342,20.21127,5.900337720833342,3.0
1343,20.204953,5.905950207777786,3.0
1344,20.187452,5.911557833333341,3.0
1345,20.174588,5.917161885555564,3.0
1346,20.153685000000003,5.922760131388897,3.0
1347,20.084920999999998,5.92833927611112,3.0
1348,20.060057,5.933911514166676,3.0
1349,20.050746999999998,5.93948116611112,3.0
1350,20.013420999999997,5.945040449722231,3.0
1351,20.030797,5.950604560000008,3.0
1352,20.016925999999998,5.956164817222231,3.0
1353,20.021425,5.961726324166675,3.0
1354,20.034249,5.967291393333342,3.0
1355,20.063114000000002,5.972864480555565,3.0
